NAME,TYPE,TSA,STREET,CITY,COUNTY,ADDRESS,ZIP,LAST_UPDATE_VAC,LAST_UPDATE_TIME_VAC,PFIZER_AVAILABLE,MODERNA_AVAILABLE,PFIZER_AVAILABLE2,MODERNA_AVAILABLE2,JJ_AVAILABLE,VACCINES_AVAILABLE,VACCINES_AVAILABLE2,PublicPhone,WEBSITE
Walgreens Pharmacy 04634,Pharmacy,,,,,"3830 GLADE RD Colleyville, TX 76034",,04/16/2021      ,19:56:54        ,0,0,0,0,77,77,0,(817) 283-3786,https://www.walgreens.com/locator/walgreens-3830+glade+rd-colleyville-tx-76034/id=4634
Walgreens Pharmacy 04418,Pharmacy,,,,,"313 N DENTON TAP RD Coppell, TX 75019",,04/14/2021      ,19:45:56        ,0,0,0,0,100,100,0,(972) 393-9848,https://www.walgreens.com/locator/walgreens-313+n+denton+tap+rd-coppell-tx-75019/id=4418
Walgreens Pharmacy 04012,Pharmacy,,,Dallas,,6707 W NORTHWEST HWY,75225,04/16/2021      ,15:40:48        ,0,0,0,0,75,75,0,(214) 361-4637,https://www.walgreens.com/locator/walgreens-6707+w+northwest+hwy-dallas-tx-75225/id=4012
Walgreens Pharmacy 03886,Pharmacy,,4202 S Carrier Pkwy,Grand Prairie,Dallas,"4202 South Carrier Parkway, Grand Prairie, TX, USA",75052,04/16/2021      ,10:49:06        ,21,0,0,0,60,81,0,,
Walgreens Pharmacy 03803,Other,,,,,"2141 N JOSEY LN Carrollton, TX 75006",,04/13/2021      ,19:20:51        ,0,0,0,0,100,100,0,(972) 323-5096,https://www.walgreens.com/locator/walgreens-2141+n+josey+ln-carrollton-tx-75006/id=3803
Walgreens Pharmacy 21225,Pharmacy,,,,,"8700 FREEPORT PKWY Irving, TX 75063",,04/16/2021      ,17:32:23        ,0,0,0,0,40,40,0,(469) 957-3937,https://www.walgreens.com/locator/walgreens-8700+freeport+pkwy-irving-tx-75063/id=21225
Walgreens Pharmacy 16485,Pharmacy,,,,,"7302 LOUIS PASTEUR DR San Antonio, TX 78229",,04/16/2021      ,16:35:27        ,0,0,0,0,55,55,0,(210) 810-3843,https://www.walgreens.com/locator/walgreens-7302+louis+pasteur+dr-san+antonio-tx-78229/id=16485
Walgreens Pharmacy 06336,Pharmacy,,,,,"10718 BANDERA RD San Antonio, TX 78250",,04/16/2021      ,17:32:41        ,0,0,0,0,60,60,0,(210) 682-1181,https://www.walgreens.com/locator/walgreens-10718+bandera+rd-san+antonio-tx-78250/id=6336
Walgreens Pharmacy 16538,Pharmacy,,,,,"7859 WALNUT HILL LANE Dallas, TX 75230",,04/16/2021      ,12:41:12        ,0,0,0,0,100,100,0,(214) 530-9759,https://www.walgreens.com/locator/walgreens-7859+walnut+hill+lane-dallas-tx-75230/id=16538
Walgreens Pharmacy 06122,Pharmacy,,,,,"215 ANDREWS HWY Midland, TX 79701",,04/15/2021      ,10:52:31        ,174,0,0,0,100,274,0,(432) 682-8211,https://www.walgreens.com/locator/walgreens-215+andrews+hwy-midland-tx-79701/id=6122
Walgreens Pharmacy 03542,Pharmacy,,,El Paso,,1607 N ZARAGOZA RD,79936,04/15/2021      ,11:57:49        ,0,0,0,0,60,60,0,(915) 856-0071,https://www.walgreens.com/locator/walgreens-1607+n+zaragoza+rd-el+paso-tx-79936/id=3542
Walgreens Pharmacy 09002,Pharmacy,,,,,"6320 N ELDRIDGE PKWY Houston, TX 77041",,04/16/2021      ,21:09:53        ,48,0,0,0,0,48,0,(713) 937-9463,https://www.walgreens.com/locator/walgreens-6320+n+eldridge+pkwy-houston-tx-77041/id=9002
Walgreens Pharmacy 07725,Pharmacy,,,,,"14625 FM 529 RD Houston, TX 77095",,04/16/2021      ,16:40:50        ,0,100,0,0,0,100,0,(281) 463-9088,https://www.walgreens.com/locator/walgreens-14625+fm+529+rd-houston-tx-77095/id=7725
Walgreens Pharmacy 07878,Pharmacy,,,,,"209 W HIGHWAY 90 Dayton, TX 77535",,04/15/2021      ,21:35:14        ,0,0,0,0,75,75,0,(936) 258-7395,https://www.walgreens.com/locator/walgreens-209+w+highway+90-dayton-tx-77535/id=7878
Walgreens Pharmacy 06753,Pharmacy,,,,,"8045 N LOOP DR El Paso, TX 79915",,04/17/2021      ,09:35:27        ,72,0,0,0,60,132,0,(915) 592-5849,https://www.walgreens.com/locator/walgreens-8045+n+loop+dr-el+paso-tx-79915/id=6753
Walgreens Pharmacy 11970,Pharmacy,,9810 S Mason Rd, Richmond ,,9810 S Mason Rd,77406,04/12/2021      ,20:43:23        ,0,0,0,0,59,59,0,,
Walgreens Pharmacy 07024,Pharmacy,,,,,"801 MAPLE AVE Odessa, TX 79761",,04/17/2021      ,09:48:39        ,0,0,20,0,0,0,20,(432) 337-6637,https://www.walgreens.com/locator/walgreens-801+maple+ave-odessa-tx-79761/id=7024
Walgreens Pharmacy 11817,Pharmacy,,,,,"1119 GUADALUPE ST Laredo, TX 78040",,04/16/2021      ,17:27:04        ,0,300,0,0,0,300,0,(956) 727-0178,https://www.walgreens.com/locator/walgreens-1119+guadalupe+st-laredo-tx-78040/id=11817
Walgreens Pharmacy 07307,Pharmacy,,,,,"2103 FM 2920 RD Spring, TX 77388",,04/16/2021      ,19:49:47        ,0,0,0,0,60,60,0,(281) 288-9008,https://www.walgreens.com/locator/walgreens-2103+fm+2920+rd-spring-tx-77388/id=7307
Walgreens Pharmacy 15156,Pharmacy,,6205 FM 2770 ,Kyle,Hays,"6205 FM 2770 Kyle, Texas 78640",78640,04/16/2021      ,19:37:45        ,24,300,0,0,145,469,0,(512) 268-2040,https://www.walgreens.com/locator/walgreens-6205+fm+2770-kyle-tx-78640/id=15156
Walgreens Pharmacy 05213,Pharmacy,,750 N Walnut Creek ,Mansfield,Tarrant,750 N Walnut Creek ,76063,04/17/2021      ,09:08:07        ,23,275,0,0,0,298,0,,
Walgreens Pharmacy 04437,Other,,,,,"3301 DENTON HWY Haltom City, TX 76117",,04/16/2021      ,17:59:23        ,44,0,0,0,70,114,0,(817) 222-9247,https://www.walgreens.com/locator/walgreens-3301+denton+hwy-haltom+city-tx-76117/id=4437
Walgreens Pharmacy 04314,Pharmacy,,,,,"6346 CAMP BOWIE BLVD Fort Worth, TX 76116",,04/16/2021      ,09:24:34        ,18,0,18,0,0,18,18,(817) 377-9095,https://www.walgreens.com/locator/walgreens-6346+camp+bowie+blvd-fort+worth-tx-76116/id=4314
Walgreens Pharmacy 11216,Pharmacy,,, Houston,,11914 Astoria Blvd Ste 190, 77089,04/16/2021      ,16:18:21        ,0,0,0,0,100,100,0,,
Walgreens Pharmacy 13115,Pharmacy,,,,,"3201 N BIG SPRING ST Midland, TX 79705",,04/16/2021      ,17:08:58        ,0,0,50,0,100,100,50,(432) 686-0402,https://www.walgreens.com/locator/walgreens-3201+n+big+spring+st-midland-tx-79705/id=13115
Walgreens Pharmacy 11814,Pharmacy,,,,,"101 S WASHINGTON AVE Cleveland, TX 77327",,04/16/2021      ,07:11:20        ,33,0,33,0,0,33,33,(281) 592-0491,https://www.walgreens.com/locator/walgreens-101+s+washington+ave-cleveland-tx-77327/id=11814
PETE'S PHARMACY,Other,,,Harligen,,721 WEST HARRISON ,78550,04/16/2021      ,17:41:07        ,0,250,0,0,0,250,0,(956) 425-2424,
Walgreens Pharmacy 11516,Pharmacy,,,,,"1329 GEORGE DIETER DR El Paso, TX 79936",,04/12/2021      ,08:45:06        ,0,0,0,0,100,100,0,(915) 594-3838,https://www.walgreens.com/locator/walgreens-1329+george+dieter+dr-el+paso-tx-79936/id=11516
Walgreens Pharmacy 03220,Pharmacy,,,Wichita Falls,,2800 SOUTHWEST PKWY,76308,04/16/2021      ,18:04:40        ,24,100,0,0,95,219,0,(940) 692-3421,https://www.walgreens.com/locator/walgreens-2800+southwest+pkwy-wichita+falls-tx-76308/id=3220
Walgreens Pharmacy 05092,Pharmacy,,3418 McKinney Ave,Dallas,Dallas,"3418 McKinney Avenue, Dallas, TX, USA",75204,04/10/2021      ,21:04:50        ,0,0,0,0,90,90,0,(214) 922-9283,https://www.walgreens.com/findcare/vaccination/covid-19
Walgreens Pharmacy 16465,Pharmacy,,,,,"15633 VINTAGE PRESERVE PARKWAY Houston, TX 77070",,04/15/2021      ,13:01:18        ,0,0,0,0,65,65,0,(281) 376-9846,https://www.walgreens.com/locator/walgreens-15633+vintage+preserve+parkway-houston-tx-77070/id=16465
Walgreens Pharmacy 04459,Pharmacy,,8120 S Cockrell Hill Rd,Dallas,Dallas,"8120 South Cockrell Hill Road, Dallas, TX, USA",75236,04/17/2021      ,09:40:11        ,18,0,0,0,65,83,0,972-283-1473,https://www.walgreens.com/findcare/vaccination/covid-19
United Medical Centers #1,Federal Allocation,,2525 N Veterans Blvd,Eagle Pass,,2525 N Veterans Blvd Eagle Pass 78852,78852,04/16/2021      ,09:48:46        ,0,0,0,0,345,345,0,(830) 422-3323,
Walgreens Pharmacy 06855,Pharmacy,,,Sugar Land ,,11525 S Highway 6 ,77498,04/16/2021      ,19:58:25        ,54,200,0,0,0,254,0,,
Texas Oncology Pa Sugar Land,Pharmacy,,1350 First Colony Blvd,Sugar Land,Fort Bend,1350 First Colony Boulevard,77479,04/14/2021      ,12:27:22        ,0,180,0,0,0,180,0,(281) 277-5200,
Northeast Pediatric Associates,Medical Practice,,18707 Hardy Oak Blvd Ste 225,San Antonio,Bexar,18707 Hardy Oak Blvd Ste 225,78258,04/16/2021      ,16:22:20        ,0,130,0,0,0,130,0,(210) 657-0220,http://www.npa-sa.com/
Claude Family Medical Clinic,Community Clinic,,Parks,Claude,Armstrong,201 Parks St.,79019,04/15/2021      ,06:20:30        ,0,740,0,10,0,740,10,,
"Medical Office of Michael McFarland, MD",Medical Practice,,Oak Street,Jourdanton,Atascosa,"1105 Oak Street, Suite A",78026,04/15/2021      ,13:54:02        ,0,80,0,80,0,80,80,,
Americo M Baca PLLC,Other,,,,,336 S 8th St Raymondville 78580,,04/15/2021      ,14:22:13        ,0,162,0,49,152,314,49,,
Torres Family Pharmacy Of Falfurrias,Federal Allocation,,, Falfurrias,,"1118 S. Highway 281 Business, Falfurrias 78355",78355,04/16/2021      ,17:46:05        ,0,0,0,0,220,220,0,,
A+ Life Style Medical Group,Vaccine Hub,O,"815 Highway 71 West, Suite 1150",Bastrop,Bastrop,"815 Highway 71 West, Suite  1150",78602,04/16/2021      ,15:31:03        ,0,0,0,0,0,0,0,866-268-2289,https://www.Covac.info
Walgreens Pharmacy 06660,Pharmacy,,,,,"5742 E MOCKINGBIRD LN Dallas, TX 75206",,04/13/2021      ,08:29:50        ,543,0,0,0,53,596,0,(214) 826-7136,https://www.walgreens.com/locator/walgreens-5742+e+mockingbird+ln-dallas-tx-75206/id=6660
Walgreens Pharmacy 03233,Pharmacy,,,Tomball,,28426 STATE HIGHWAY 249,77375,04/16/2021      ,15:33:14        ,3774,0,0,0,200,3974,0,(281) 357-0024,https://www.walgreens.com/locator/walgreens-28426+state+highway+249-tomball-tx-77375/id=3233
UT HEALTH - PITTSBURG,Hospital,G,2701  US Highway 271 North,Pittsburg,Camp,"2701  US Highway 271 North, Pittsburg, TX, 75686",75686,04/16/2021      ,08:33:57        ,323,10,0,0,90,423,0,(903) 946-5000,
Walgreens Pharmacy 06661,Pharmacy,,,,,"4600 KELL BLVD Wichita Falls, TX 76310",,04/16/2021      ,17:09:05        ,33,0,33,0,100,133,33,(940) 692-4610,https://www.walgreens.com/locator/walgreens-4600+kell+blvd-wichita+falls-tx-76310/id=6661
KNOX CO. HOSPITAL DISTRICT,Hospital,D,701 Se 5th St,Knox City,Knox,701 Se 5th St,79529,04/15/2021      ,08:37:40        ,0,250,0,200,0,250,200,(940) 657-3535,http://www.knoxcountyhospital-texas.com/
City Drug Store Of Jacksboro Inc,Pharmacy,,104 East Belknap,Jacksboro,Jack,104 East Belknap,76458,04/15/2021      ,08:41:08        ,0,40,0,40,0,40,40,(940) 567-5576,
Walgreens Pharmacy 07681,Pharmacy,,,,,"8505 FM 1960 RD W Humble, TX 77338",,04/12/2021      ,21:14:28        ,144,0,0,0,60,204,0,(281) 446-4209,https://www.walgreens.com/locator/walgreens-8505+fm+1960+rd+w-humble-tx-77338/id=7681
Walgreens Pharmacy 05835,Pharmacy,,,,,"5002 BELLAIRE BLVD Bellaire, TX 77401",,04/17/2021      ,11:37:05        ,2928,0,0,0,0,2928,0,(713) 663-6636,https://www.walgreens.com/locator/walgreens-5002+bellaire+blvd-bellaire-tx-77401/id=5835
Red River Family Practice,Other,,900 E 30TH ST STE 300 AUSTIN 78705,AUSTIN,Travis,900 E 30TH ST STE 300 AUSTIN 78705,78705,04/16/2021      ,16:59:29        ,0,43,0,0,0,43,0,(512) 476-6555,
Red River Urgent Care,Medical Practice,,Industrial Way,Clarksville,Red River,1805 Industrial Way,75426,04/15/2021      ,14:30:45        ,0,140,0,0,100,240,0,903-428-0100,
HEREFORD PHARMACY,Pharmacy,,809 S 25 Mile Ave,Hereford,Deaf Smith,809 S 25 Mile Ave,79045,04/16/2021      ,08:41:58        ,0,180,0,0,0,180,0,806-364-3400,
Brownsville Pharmacy #3 L.L.C,Pharmacy,,800 E. Alton Gloor Blvd,Brownsville,Cameron,800 E. Alton Gloor Blvd Brownsville Brownsville 78526,78526,04/15/2021      ,09:12:47        ,0,0,0,0,235,235,0,,
NB Pharmacy,Pharmacy,,,New Boston,Bowie,409 NE Front ST,75570,04/16/2021      ,18:17:26        ,0,100,0,0,100,200,0,,
King's Pharmacy Beaumont,Federal Allocation,,3610 N Major Dr,Beaumont,Jefferson,3610 North Major Drive,77713-9573,04/17/2021      ,07:29:05        ,0,480,0,0,100,580,0,,
Sunflower Rx,Pharmacy,,700 N Grant Ave Ste 150,Odessa,Ector,700 N Grant Ave Ste 150,79761,04/17/2021      ,11:52:03        ,0,290,0,0,280,570,0,(432) 606-2394,https://www.sunflowerrx.com/
Premier Independent Physicians,Other,,1630 West Chapman,Sanger,Denton,"1630 W Chapman Dr, Sanger, TX 76266",76266,04/16/2021      ,13:45:12        ,0,0,0,0,50,50,0,+19404584774,http://piptx.com/location/sanger/
SURGE RX,Other,,BROADWAY ST,Pearland,Brazoria,4320 BROADWAY ST # 110 Pearland 77581,77581,04/16/2021      ,15:43:08        ,0,0,0,0,60,60,0,(281) 741-1266,
WARM SPRINGS REHABILITATION HOSPITAL OF SAN ANTONIO,Hospital,,5101 MEDICAL DR,SAN ANTONIO,TX,5101 MEDICAL DR,78229,04/16/2021      ,12:47:22        ,0,0,0,150,0,0,150,,
YOAKUM COMMUNITY HOSPITAL,Hospital,S,1200 Carl Ramert Drive, Yoakum,Lavaca,"1200 Carl Ramert Drive, Yoakum, TX, 77995",77995,04/15/2021      ,20:18:27        ,0,0,0,0,500,500,0,(361) 293-2321,
South Plains Public Health District-Denver City,Local Health Department,,415 Mustang,Denver City,Yoakum,415 Mustang ,79323-2749,04/15/2021      ,08:58:34        ,0,0,0,20,0,0,20,,
Ep Family Doctor,Other,,2270 Joe Battle Suite Mn,El Paso,El Paso,2270 Joe Battle Suite Mn,79938,04/15/2021      ,09:43:51        ,0,60,0,260,160,220,260,(915) 855-7000,
ADVANCED DIAGNOSTIC HOSPITAL EAST,Hospital,Q,12950 East Freeway Ste 100, Houston ,Harris,"12950 East Freeway Ste 100, Houston , TX, 77015",77015,04/16/2021      ,11:07:14        ,0,0,300,0,0,0,300,(713) 330-3887,
Liberty Dialysis Victoria,Other,,606 East Locust Avenue,Victoria,Victoria,606 East Locust Avenue,77901,04/16/2021      ,10:44:36        ,0,0,0,0,10,10,0,,
Family Practice Clinic Of Mills County,Other,,W Front St,Goldthwaite,Mills,1501 W Front St,76844,04/17/2021      ,11:33:43        ,0,120,0,0,0,120,0,,
Nuestra Clinica Del Valle - San Juan 3,Community Clinic,,2900 N Raul Longoria Rd Rear Entry,San Juan,Hidalgo,2900 N Raul Longoria Rd Rear Entry,78589,04/16/2021      ,08:48:38        ,0,0,0,0,95,95,0,(956) 781-6077,
Living Well Specialty Pharmacy,Pharmacy,,13325 Hargrave Rd,Houston,,13325 HARGRAVE RD STE 180 Houston 77070,77070,04/16/2021      ,18:30:41        ,0,0,0,0,30,30,0,(281) 890-6800,
Dept of Public Health - Grayson County / Sherman,Local Health Department,,515 N Walnut St,Sherman,Grayson,515 N Walnut St,75090,04/15/2021      ,15:52:16        ,1794,0,0,140,5,1799,140,(903) 893-0131,http://www.co.grayson.tx.us/
Kelsey Seybold Clinic Harris County,Other,,1310 Prairie St,Houston,Harris,1310 PRAIRIE ST STE 990 Houston 77002,77002,04/15/2021      ,13:46:54        ,0,0,0,0,5,5,0,,
PRIMECARE PHARMACY,Federal Allocation,,W Main St,Arlington,Tarrant,611 W Main St,76010,04/16/2021      ,18:31:53        ,0,0,0,0,150,150,0,,
Saenz Medical Center,Medical Practice,,1000 E Exp 83,La Joya,Hidalgo,1000 E Exp 83,78560,04/16/2021      ,08:22:53        ,0,0,0,0,230,230,0,(956) 585-1688,http://www.saenzmedicalcenter.com/
Walgreens Pharmacy 09908,Pharmacy,,1651 W Univeristy Dr,Mckinney,Collin,1651 W Univeristy Dr,75069,04/17/2021      ,08:54:04        ,0,0,0,0,125,125,0,(972) 548-1662,Walgreens.com/covid19vac
OAKBEND MEDICAL CENTER,Hospital,Q,1705 Jackson Street,Richmond,Fort Bend,1705 Jackson Street,77469,04/16/2021      ,10:22:39        ,0,1130,0,0,285,1415,0,(281) 341-3000,https://www.oakbendmedcenter.org/
Coastal Bend Wellness Foundation ,Community Clinic,,Holly ,Corpus Christi,Nueces,2882 Holly Road,78415,04/16/2021      ,17:03:10        ,0,80,0,0,80,160,0,361-814-2001,
Walgreens Pharmacy 07195,Pharmacy,,,,,"7080 VIRGINIA PKWY Mckinney, TX 75071",,04/17/2021      ,08:54:34        ,6,300,0,0,195,501,0,(972) 540-2332,https://www.walgreens.com/locator/walgreens-7080+virginia+pkwy-mckinney-tx-75071/id=7195
Walgreens Pharmacy 06329,Pharmacy,,720 W Kirby St,Wylie,Collin,720 W Kirby St,75098,04/15/2021      ,17:26:23        ,12,0,0,0,340,352,0,(972) 429-7949,Walgreens.com/covid19vac
Walgreens Pharmacy 10231,Pharmacy,,1055 E Main St,Alice,Jim Wells,1055 E Main St,78332,04/17/2021      ,10:31:05        ,0,298,0,0,295,593,0,(361) 664-2498,Walgreens.com/covid19vac
Walgreens Pharmacy 06663,Pharmacy,,4201 E Renner Rd,Richardson,Collin,4201 E Renner Rd,75082,04/15/2021      ,17:29:47        ,40,0,0,0,0,40,0,(972) 234-0889,Walgreens.com/covid19vac
Walgreens Pharmacy 04786,Pharmacy,,5049 Preston Rd,Frisco,Collin,5049 Preston Rd,75034,04/17/2021      ,08:47:06        ,0,365,0,0,215,580,0,214-387-9505,https://www.walgreens.com/locator/walgreens-112+bennett+drive-caribou-me-04736/id=18248?o=acs
Walgreens Pharmacy 13447,Pharmacy,,250 E Main St,Uvalde,Uvalde,250 E Main St,78801,04/16/2021      ,14:17:12        ,0,0,0,0,500,500,0,(830) 278-3915,Walgreens.com/covid19vac
Walgreens Pharmacy 04373,Pharmacy,,1001 Loop 274,Angleton,Brazoria,1001 Loop 274,77515,04/15/2021      ,20:58:31        ,0,0,0,0,270,270,0,(979) 849-2347,https://www.walgreens.com/locator/walgreens-1001+loop+274-angleton-tx-77515/id=4373
Walgreens Pharmacy 09739,Pharmacy,,203 N Mechanic St,El Campo,Wharton,203 N Mechanic St,77437,04/16/2021      ,19:41:15        ,0,300,0,0,285,585,0,(979) 543-8902,Walgreens.com/covid19vac
Walgreens Pharmacy 12052,Pharmacy,,100 E Brazos Ave,West Columbia,Brazoria,100 E Brazos Ave,77486,04/12/2021      ,20:19:29        ,0,0,0,0,250,250,0,(979) 345-2147,Walgreens.com/covid19vac
Walgreens Pharmacy 09400,Other,,,,,"3004 NORTH ST Nacogdoches, TX 75965",,04/15/2021      ,20:28:15        ,42,0,0,0,600,642,0,(936) 569-0183,https://www.walgreens.com/locator/walgreens-3004+north+st-nacogdoches-tx-75965/id=9400
Walgreens Pharmacy 07242,Pharmacy,,3603 Lamar Ave,Paris,Lamar,3603 Lamar Ave,75460,04/17/2021      ,08:30:05        ,0,260,0,0,100,360,0,(903) 785-5380,Walgreens.com/covid19vac
Walgreens Pharmacy 10681,Pharmacy,,,,,"1808 MEYER ST Sealy, TX 77474",,04/12/2021      ,19:46:28        ,0,0,0,0,291,291,0,(979) 877-0251,https://www.walgreens.com/locator/walgreens-1808+meyer+st-sealy-tx-77474/id=10681
Walgreens Pharmacy 16030,Other,,,Portland,Nueces,1105 US HIGHWAY 181,78374,04/13/2021      ,14:23:26        ,0,0,0,0,215,215,0,(361) 229-7251,
Walgreens Pharmacy 09104,Pharmacy,,1828 Texoma Pkwy,Sherman,Grayson,"1828 Texoma Parkway, Sherman, TX, USA",75090,04/17/2021      ,10:03:50        ,0,210,0,0,120,330,0,903-868-2620,https://www.walgreens.com/findcare/vaccination/covid-19
Walgreens Pharmacy 03917,Pharmacy,,922 E King Ave,Kingsville,Kleberg,922 E King Ave,78363,04/14/2021      ,12:58:38        ,0,0,0,0,312,312,0,(361) 221-9714,https://www.walgreens.com/locator/walgreens-922+e+king+ave-kingsville-tx-78363/id=3917
Walgreens Pharmacy 12494,Other,,N Virginia St,Port Lavaca,Calhoun,1302 N Virginia St,77979,04/12/2021      ,21:01:31        ,0,0,0,0,290,290,0,,
Walgreens Pharmacy 05827,Pharmacy,,2911 Ridge Rd,Rockwall,Rockwall,2911 Ridge Rd,75032,04/17/2021      ,08:21:34        ,0,400,0,0,345,745,0,(972) 772-8418,Walgreens.com/covid19vac
Walgreens Pharmacy 04787,Pharmacy,,1226 W Mcdermott Dr,Allen,Collin,1226 W Mcdermott Dr,75013,04/17/2021      ,09:17:11        ,0,297,0,0,190,487,0,,
Walgreens Pharmacy 04587,Pharmacy,,2360 Justin Rd,Highlands,Denton,2360 Justin Rd,75077,04/14/2021      ,21:30:25        ,0,0,0,0,145,145,0,(972) 966-0526,https://www.walgreens.com/locator/walgreens-2360+justin+rd-highland+village-tx-75077/id=4587
Walgreens Pharmacy 15993,Pharmacy,,2341 East Main,Eagle Pass,Maverick,2341 East Main,78852,04/17/2021      ,11:30:21        ,0,0,0,0,250,250,0,(830) 872-3316,https://www.walgreens.com/locator/walgreens-2341+east+main-eagle+pass-tx-78852/id=15993
CHRISTUS JASPER MEMORIAL HOSPITAL,Hospital,R,1275 Marvin Hancock Dr,Jasper,Jasper,1275 Marvin Hancock Dr,75951,04/16/2021      ,13:07:13        ,0,0,0,0,100,100,0,(409) 384-5461,https://www.christushealth.org/southeast-texas/jasper?utm_source=organic&utm_medium=GMB&utm_campaign=website&y_source=1_MTUzNzY1NDktNzE1LWxvY2F0aW9uLmdvb2dsZV93ZWJzaXRlX292ZXJyaWRl
Walgreens Pharmacy 06337,Pharmacy,,1160 I-35BL,New Braunfels,Comal,1160 South Business Interstate Highway 35,78130,04/13/2021      ,15:03:19        ,0,0,0,0,45,45,0,,
Walgreens Pharmacy 01304,Pharmacy,,,,,"5709 W AMARILLO BLVD Amarillo, TX 79106",,04/15/2021      ,20:45:57        ,0,0,0,0,75,75,0,(806) 355-7209,https://www.walgreens.com/locator/walgreens-5709+w+amarillo+blvd-amarillo-tx-79106/id=1304
Walgreens Pharmacy 06517,Pharmacy,,,,,"1495 CYPRESS CREEK RD Cedar Park, TX 78613",,04/17/2021      ,10:52:42        ,0,0,0,0,100,100,0,(512) 401-2151,https://www.walgreens.com/locator/walgreens-1495+cypress+creek+rd-cedar+park-tx-78613/id=6517
Walgreens Pharmacy 09023,Pharmacy,,,,,"901 S CROWLEY RD Crowley, TX 76036",,04/08/2021      ,08:15:01        ,30,0,0,0,100,130,0,(817) 297-1734,https://www.walgreens.com/locator/walgreens-901+s+crowley+rd-crowley-tx-76036/id=9023
Walgreens Pharmacy 05508,Pharmacy,,,,,"6301 W PARK BLVD Plano, TX 75093",,04/14/2021      ,11:24:35        ,0,0,0,0,100,100,0,(972) 781-1795,https://www.walgreens.com/locator/walgreens-6301+w+park+blvd-plano-tx-75093/id=5508
Walgreens Pharmacy 04292,Pharmacy,,,Plano,,4000 PRESTON RD,75093,04/16/2021      ,20:36:49        ,0,81,0,0,0,81,0,(972) 964-2470,https://www.walgreens.com/locator/walgreens-4000+preston+rd-plano-tx-75093/id=4292
Walgreens Pharmacy 10961,Pharmacy,,,,,"4081 N MAYS ST Round Rock, TX 78665",,04/06/2021      ,16:56:19        ,0,0,0,0,100,100,0,(512) 238-0475,https://www.walgreens.com/locator/walgreens-4081+n+mays+st-round+rock-tx-78665/id=10961
Walgreens Pharmacy 09224,Pharmacy,,,,,"4324 GOLDEN TRIANGLE BLVD Fort Worth, TX 76244",,04/16/2021      ,20:28:03        ,102,0,0,0,0,102,0,(817) 431-0616,https://www.walgreens.com/locator/walgreens-4324+golden+triangle+blvd-fort+worth-tx-76244/id=9224
Walgreens Pharmacy 06998,Pharmacy,,,,,"8100 MATLOCK RD Arlington, TX 76002",,04/09/2021      ,20:47:10        ,0,0,0,0,100,100,0,(817) 473-8674,https://www.walgreens.com/locator/walgreens-8100+matlock+rd-arlington-tx-76002/id=6998
Salinas Pharmacy Inc (San Benito),Pharmacy,,500 N Sam Houston Blvd,San Benito,Cameron,500 N Sam Houston Blvd,78586,04/17/2021      ,00:40:03        ,0,40,0,2,0,40,2,(956) 399-5501,
Walgreens Pharmacy 21214,Pharmacy,,,,,"660 N MAIN AVE San Antonio, TX 78205",,04/16/2021      ,15:39:53        ,0,0,0,0,95,95,0,(210) 924-6471,https://www.walgreens.com/locator/walgreens-660+n+main+ave-san+antonio-tx-78205/id=21214
Walgreens Pharmacy 13073,Pharmacy,,,Ft Worth,,1325 Pennsylvania Ave Ste 60 ,76104,04/16/2021      ,17:29:26        ,0,0,0,0,88,88,0,817-882-8670,
