NAME,TYPE,TSA,STREET,CITY,COUNTY,ADDRESS,ZIP,LAST_UPDATE_VAC,LAST_UPDATE_TIME_VAC,PFIZER_AVAILABLE,MODERNA_AVAILABLE,PFIZER_AVAILABLE2,MODERNA_AVAILABLE2,JJ_AVAILABLE,VACCINES_AVAILABLE,VACCINES_AVAILABLE2,PublicPhone,WEBSITE
Brownsville Pharmacy #3 L.L.C,Pharmacy,,800 E. Alton Gloor Blvd,Brownsville,Cameron,800 E. Alton Gloor Blvd Brownsville Brownsville 78526,78526,04/14/2021      ,09:04:13        ,0,0,0,0,155,155,0,,
NB Pharmacy,Pharmacy,,,New Boston,Bowie,409 NE Front ST,75570,04/14/2021      ,18:36:05        ,0,0,0,0,100,100,0,,
King's Pharmacy Beaumont,Federal Allocation,,3610 N Major Dr,Beaumont,Jefferson,3610 North Major Drive,77713-9573,04/13/2021      ,07:44:31        ,0,0,0,0,100,100,0,,
Lees Pharmacy North,Pharmacy,,10th,Mcallen,Hidalgo,"5120 North 10th Street, McAllen, TX, USA",78504,04/14/2021      ,00:15:56        ,0,0,24,0,0,0,24,(956) 630-5500,
Sunflower Rx,Pharmacy,,700 N Grant Ave Ste 150,Odessa,Ector,700 N Grant Ave Ste 150,79761,04/14/2021      ,07:36:06        ,0,0,0,0,280,280,0,(432) 606-2394,https://www.sunflowerrx.com/
Premier Independent Physicians,Other,,1630 West Chapman,Sanger,Denton,"1630 W Chapman Dr, Sanger, TX 76266",76266,04/14/2021      ,07:29:49        ,0,0,0,0,50,50,0,+19404584774,http://piptx.com/location/sanger/
GOLDEN PLAINS COMMUNITY HOSPITAL,Hospital,A,100 Medical Dr, Borger,Hutchinson,"100 Medical Dr, Borger, TX, 79007",79007,04/14/2021      ,11:26:14        ,0,100,0,100,0,100,100,(806) 467-5700,
YOAKUM COMMUNITY HOSPITAL,Hospital,S,1200 Carl Ramert Drive, Yoakum,Lavaca,"1200 Carl Ramert Drive, Yoakum, TX, 77995",77995,04/14/2021      ,18:08:13        ,0,0,0,0,500,500,0,(361) 293-2321,
South Plains Public Health District-Denver City,Local Health Department,,415 Mustang,Denver City,Yoakum,415 Mustang ,79323-2749,04/14/2021      ,14:26:05        ,0,0,0,40,0,0,40,,
Ep Family Doctor,Other,,2270 Joe Battle Suite Mn,El Paso,El Paso,2270 Joe Battle Suite Mn,79938,04/12/2021      ,08:08:13        ,0,0,0,460,160,160,460,(915) 855-7000,
Irving Regional Dialysis Center,Medical Practice,,2535 W Airport Freeway,Irving,Dallas,2535 W Airport Freeway,75062,04/14/2021      ,12:59:15        ,24,0,0,20,0,24,20,(972) 252-1656,http://www.americanrenaldallas.com/
ADVANCED DIAGNOSTIC HOSPITAL EAST,Hospital,Q,12950 East Freeway Ste 100, Houston ,Harris,"12950 East Freeway Ste 100, Houston , TX, 77015",77015,04/14/2021      ,08:07:55        ,0,0,438,0,0,0,438,(713) 330-3887,
Keel Drug,Pharmacy,,201 Hutchins Ave Ste A,Ballinger,Runnels,2001 Hutchins Ave Ste A,76821,04/13/2021      ,18:24:06        ,0,10,0,0,0,10,0,,
Liberty Dialysis Victoria,Other,,606 East Locust Avenue,Victoria,Victoria,606 East Locust Avenue,77901,04/14/2021      ,09:40:48        ,0,0,0,0,5,5,0,,
Family Practice Clinic Of Mills County,Other,,W Front St,Goldthwaite,Mills,1501 W Front St,76844,04/14/2021      ,07:56:21        ,0,120,0,0,0,120,0,,
Nuestra Clinica Del Valle - San Juan 3,Community Clinic,,2900 N Raul Longoria Rd Rear Entry,San Juan,Hidalgo,2900 N Raul Longoria Rd Rear Entry,78589,04/13/2021      ,09:04:41        ,0,20,0,0,95,115,0,(956) 781-6077,
Living Well Specialty Pharmacy,Pharmacy,,13325 Hargrave Rd,Houston,,13325 HARGRAVE RD STE 180 Houston 77070,77070,04/14/2021      ,21:39:03        ,0,0,0,0,30,30,0,(281) 890-6800,
Dept of Public Health - Grayson County / Sherman,Local Health Department,,515 N Walnut St,Sherman,Grayson,515 N Walnut St,75090,04/14/2021      ,18:10:14        ,1944,80,0,500,5,2029,500,(903) 893-0131,http://www.co.grayson.tx.us/
Kelsey Seybold Clinic Harris County,Other,,1310 Prairie St,Houston,Harris,1310 PRAIRIE ST STE 990 Houston 77002,77002,04/14/2021      ,16:41:24        ,0,0,0,0,5,5,0,,
Saenz Medical Center,Medical Practice,,1000 E Exp 83,La Joya,Hidalgo,1000 E Exp 83,78560,04/14/2021      ,08:48:52        ,0,0,0,0,230,230,0,(956) 585-1688,http://www.saenzmedicalcenter.com/
Phillips 66 Health Services Old Ocean,Other,,8189 Old FM 524,Old Ocean,Brazoria,8189 Old FM 524,77463,04/09/2021      ,17:33:22        ,0,240,0,0,0,240,0,,
OAKBEND MEDICAL CENTER,Hospital,Q,1705 Jackson Street,Richmond,Fort Bend,1705 Jackson Street,77469,04/14/2021      ,08:41:34        ,0,680,0,0,285,965,0,(281) 341-3000,https://www.oakbendmedcenter.org/
Coastal Bend Wellness Foundation ,Community Clinic,,Holly ,Corpus Christi,Nueces,2882 Holly Road,78415,04/12/2021      ,11:03:38        ,0,160,0,0,90,250,0,361-814-2001,
Walgreens Pharmacy 06329,Pharmacy,,720 W Kirby St,Wylie,Collin,720 W Kirby St,75098,04/14/2021      ,09:12:56        ,24,0,0,0,0,24,0,(972) 429-7949,Walgreens.com/covid19vac
Walgreens Pharmacy 10231,Pharmacy,,1055 E Main St,Alice,Jim Wells,1055 E Main St,78332,04/14/2021      ,08:49:35        ,0,0,0,0,295,295,0,(361) 664-2498,Walgreens.com/covid19vac
Walgreens Pharmacy 06663,Pharmacy,,4201 E Renner Rd,Richardson,Collin,4201 E Renner Rd,75082,04/14/2021      ,17:13:14        ,40,0,40,0,0,40,40,(972) 234-0889,Walgreens.com/covid19vac
Walgreens Pharmacy 04786,Pharmacy,,5049 Preston Rd,Frisco,Collin,5049 Preston Rd,75034,04/14/2021      ,08:14:52        ,0,0,0,0,215,215,0,214-387-9505,https://www.walgreens.com/locator/walgreens-112+bennett+drive-caribou-me-04736/id=18248?o=acs
Walgreens Pharmacy 04373,Pharmacy,,1001 Loop 274,Angleton,Brazoria,1001 Loop 274,77515,04/14/2021      ,14:24:01        ,0,0,0,0,220,220,0,(979) 849-2347,https://www.walgreens.com/locator/walgreens-1001+loop+274-angleton-tx-77515/id=4373
Walgreens Pharmacy 09739,Pharmacy,,203 N Mechanic St,El Campo,Wharton,203 N Mechanic St,77437,04/14/2021      ,21:30:16        ,0,0,0,0,285,285,0,(979) 543-8902,Walgreens.com/covid19vac
Walgreens Pharmacy 12052,Pharmacy,,100 E Brazos Ave,West Columbia,Brazoria,100 E Brazos Ave,77486,04/12/2021      ,20:19:29        ,0,0,0,0,250,250,0,(979) 345-2147,Walgreens.com/covid19vac
Walgreens Pharmacy 09400,Other,,,,,"3004 NORTH ST Nacogdoches, TX 75965",,04/13/2021      ,20:48:41        ,54,0,0,0,600,654,0,(936) 569-0183,https://www.walgreens.com/locator/walgreens-3004+north+st-nacogdoches-tx-75965/id=9400
Walgreens Pharmacy 07242,Pharmacy,,3603 Lamar Ave,Paris,Lamar,3603 Lamar Ave,75460,04/14/2021      ,09:10:11        ,0,82,0,0,100,182,0,(903) 785-5380,Walgreens.com/covid19vac
Walgreens Pharmacy 10681,Pharmacy,,,,,"1808 MEYER ST Sealy, TX 77474",,04/12/2021      ,19:46:28        ,0,0,0,0,291,291,0,(979) 877-0251,https://www.walgreens.com/locator/walgreens-1808+meyer+st-sealy-tx-77474/id=10681
Walgreens Pharmacy 16030,Other,,,Portland,Nueces,1105 US HIGHWAY 181,78374,04/13/2021      ,14:23:26        ,0,0,0,0,215,215,0,(361) 229-7251,
Walgreens Pharmacy 09104,Pharmacy,,1828 Texoma Pkwy,Sherman,Grayson,"1828 Texoma Parkway, Sherman, TX, USA",75090,04/13/2021      ,08:47:14        ,0,50,0,0,120,170,0,903-868-2620,https://www.walgreens.com/findcare/vaccination/covid-19
Walgreens Pharmacy 04100,Pharmacy,,51 Dixie Dr,Clute,Brazoria,51 Dixie Dr,77531,04/13/2021      ,09:29:57        ,0,0,0,0,255,255,0,(979) 265-2517,https://www.walgreens.com/locator/walgreens-51+dixie+dr-clute-tx-77531/id=4100
Walgreens Pharmacy 03917,Pharmacy,,922 E King Ave,Kingsville,Kleberg,922 E King Ave,78363,04/14/2021      ,12:58:38        ,0,0,0,0,312,312,0,(361) 221-9714,https://www.walgreens.com/locator/walgreens-922+e+king+ave-kingsville-tx-78363/id=3917
Walgreens Pharmacy 12494,Other,,N Virginia St,Port Lavaca,Calhoun,1302 N Virginia St,77979,04/12/2021      ,21:01:31        ,0,0,0,0,290,290,0,,
Walgreens Pharmacy 05827,Pharmacy,,2911 Ridge Rd,Rockwall,Rockwall,2911 Ridge Rd,75032,04/14/2021      ,10:09:40        ,0,0,0,0,345,345,0,(972) 772-8418,Walgreens.com/covid19vac
Walgreens Pharmacy 04787,Pharmacy,,1226 W Mcdermott Dr,Allen,Collin,1226 W Mcdermott Dr,75013,04/14/2021      ,09:24:05        ,30,0,0,0,0,30,0,,
Walgreens Pharmacy 04587,Pharmacy,,2360 Justin Rd,Highlands,Denton,2360 Justin Rd,75077,04/14/2021      ,21:30:25        ,0,0,0,0,145,145,0,(972) 966-0526,https://www.walgreens.com/locator/walgreens-2360+justin+rd-highland+village-tx-75077/id=4587
CHRISTUS JASPER MEMORIAL HOSPITAL,Hospital,R,1275 Marvin Hancock Dr,Jasper,Jasper,1275 Marvin Hancock Dr,75951,04/12/2021      ,15:52:36        ,0,0,0,0,100,100,0,(409) 384-5461,https://www.christushealth.org/southeast-texas/jasper?utm_source=organic&utm_medium=GMB&utm_campaign=website&y_source=1_MTUzNzY1NDktNzE1LWxvY2F0aW9uLmdvb2dsZV93ZWJzaXRlX292ZXJyaWRl
Walgreens Pharmacy 06337,Pharmacy,,1160 I-35BL,New Braunfels,Comal,1160 South Business Interstate Highway 35,78130,04/13/2021      ,15:03:19        ,0,0,0,0,45,45,0,,
Walgreens Pharmacy 01304,Pharmacy,,,,,"5709 W AMARILLO BLVD Amarillo, TX 79106",,04/14/2021      ,19:34:27        ,6,0,0,0,75,81,0,(806) 355-7209,https://www.walgreens.com/locator/walgreens-5709+w+amarillo+blvd-amarillo-tx-79106/id=1304
Walgreens Pharmacy 11770,Pharmacy,,,,,"2300 E PARK BLVD Plano, TX 75074",,04/14/2021      ,19:44:50        ,0,0,0,0,60,60,0,(972) 422-5123,https://www.walgreens.com/locator/walgreens-2300+e+park+blvd-plano-tx-75074/id=11770
Walgreens Pharmacy 06517,Pharmacy,,,,,"1495 CYPRESS CREEK RD Cedar Park, TX 78613",,04/14/2021      ,10:30:14        ,0,0,0,0,100,100,0,(512) 401-2151,https://www.walgreens.com/locator/walgreens-1495+cypress+creek+rd-cedar+park-tx-78613/id=6517
Walgreens Pharmacy 09023,Pharmacy,,,,,"901 S CROWLEY RD Crowley, TX 76036",,04/08/2021      ,08:15:01        ,30,0,0,0,100,130,0,(817) 297-1734,https://www.walgreens.com/locator/walgreens-901+s+crowley+rd-crowley-tx-76036/id=9023
Walgreens Pharmacy 05508,Pharmacy,,,,,"6301 W PARK BLVD Plano, TX 75093",,04/14/2021      ,11:24:35        ,0,0,0,0,100,100,0,(972) 781-1795,https://www.walgreens.com/locator/walgreens-6301+w+park+blvd-plano-tx-75093/id=5508
Walgreens Pharmacy 10961,Pharmacy,,,,,"4081 N MAYS ST Round Rock, TX 78665",,04/06/2021      ,16:56:19        ,0,0,0,0,100,100,0,(512) 238-0475,https://www.walgreens.com/locator/walgreens-4081+n+mays+st-round+rock-tx-78665/id=10961
Walgreens Pharmacy 09720,Pharmacy,E,4103 S. Great Southwest Pkwy,Grand Prairie,Tarrant,4103 S. Great Southwest Pkwy,75052,04/14/2021      ,12:46:32        ,49,0,5,0,0,49,5,,
The Medicine Shoppe-Denison,Other,,W Morton St,Denison,Grayson,2810 W Morton St,75020,04/13/2021      ,09:22:29        ,0,0,0,0,320,320,0,,
Walgreens Pharmacy 06998,Pharmacy,,,,,"8100 MATLOCK RD Arlington, TX 76002",,04/09/2021      ,20:47:10        ,0,0,0,0,100,100,0,(817) 473-8674,https://www.walgreens.com/locator/walgreens-8100+matlock+rd-arlington-tx-76002/id=6998
Walgreens Pharmacy 21214,Pharmacy,,,,,"660 N MAIN AVE San Antonio, TX 78205",,04/13/2021      ,16:55:35        ,0,0,0,0,95,95,0,(210) 924-6471,https://www.walgreens.com/locator/walgreens-660+n+main+ave-san+antonio-tx-78205/id=21214
Walgreens Pharmacy 09235,Pharmacy,,,,,"8600 S HULEN ST Fort Worth, TX 76123",,04/13/2021      ,14:09:23        ,0,0,0,0,89,89,0,(817) 346-0910,https://www.walgreens.com/locator/walgreens-8600+s+hulen+st-fort+worth-tx-76123/id=9235
Walgreens Pharmacy 13073,Pharmacy,,,Ft Worth,,1325 Pennsylvania Ave Ste 60 ,76104,04/14/2021      ,17:13:07        ,0,0,0,0,90,90,0,817-882-8670,
Walgreens Pharmacy 10920,Other,,,,,"5775 FM 423 Frisco, TX 75034",,04/14/2021      ,20:46:44        ,18,0,0,0,60,78,0,(219) 469-1486,https://www.walgreens.com/locator/walgreens-5775+fm+423-frisco-tx-75034/id=10920
Jose I Sosa Md,Medical Practice,,151 Medical Dr,Pearsall,Frio,151 Medical Dr,78061,04/14/2021      ,13:06:53        ,0,0,0,0,310,310,0,(830) 334-4142,
Hillside Family Health Clinic Pa,Medical Practice,,7130 Bell St,Amarillo,Randall,"7130 Bell St,  Amarillo, Texas 79109",79109,04/14/2021      ,07:38:49        ,0,0,0,10,70,70,10,(806) 373-4010,http://hfhcamarillo.com/
Houston Health Department,Vaccine Hub,,8000 N Stadium Dr,Houston,Harris,"8000 N Stadium Dr, Houston, Texas 77054",77054,04/14/2021      ,08:54:02        ,0,10000,0,10000,0,10000,10000,(832) 393-4220,https://houstonemergency.org/covid19/
The Drug Store,Pharmacy,,100 S Avenue E,Haskell,Haskell,100 S Avenue E,79521,04/14/2021      ,08:28:51        ,0,315,0,135,0,315,135,(940) 864-2673 ,
Fairfield Family Physicians,Medical Practice,,15201 Mason Rd Ste 1200,Cypress,Harris,"15201 Mason Rd Ste 1200, Cypress, Tx 77433",77433,04/14/2021      ,19:58:20        ,0,160,0,0,0,160,0,(281) 373-0162, https://ffpcare.com
Meyerland Kelsey Seybold Clinic,Medical Practice,,560 Meyerland Plaza Mall,Houston,Harris,560 Meyerland Plaza Mall,77096,04/14/2021      ,08:15:42        ,0,172,0,0,25,197,0,(713) 442-3222,https://www.kelsey-seybold.com/find-a-location/meyerland-plaza-clinic
Kroger Pharmacy 264,Pharmacy,,,Pearland ,,3245 East Broadway (F.M. 518,77581,04/06/2021      ,08:05:00        ,0,30,0,0,110,140,0,,
SETON MEDICAL CENTER HARKER HEIGHTS,Hospital,L,850 West Central Texas Expresswy,Harker Heights,Bell,850 West Central Texas Expresswy,76548,04/14/2021      ,16:33:29        ,0,0,1062,0,160,160,1062,(254) 690-0900,http://setonharkerheights.net/
Moore County Family Health Clinic,Community Clinic,,110 S Bliss Ave,Dumas,Moore,110 S Bliss Ave,79029,04/14/2021      ,08:05:32        ,0,200,1170,200,0,200,1370,(806) 935-1900,http://www.moorecountyclinic.com/
HYLAND'S PHARMACY,Federal Allocation,,,Wheeler,,108 West Oklahoma Avenue,79096,04/13/2021      ,08:49:13        ,0,0,0,0,275,275,0,(806) 826-5561,
Powers Pharmacy No 1inc,Other,,W Houston St,Linden,Cass,702 W Houston St,75563,04/13/2021      ,15:14:55        ,0,0,0,0,245,245,0,,
KRAEGE DRUG STORE,Federal Allocation,,,YORKTOWN,DeWitt,113 E MAIN ST,78164,04/14/2021      ,08:30:52        ,0,0,0,0,105,105,0,,
Katy Medical Complex Pharmacy,Pharmacy,,21700 Kingsland Blvd,Katy,Harris,21700 Kingsland Blvd,77450,04/14/2021      ,22:03:01        ,100,200,45,60,0,300,105,(281) 829-6497,https://www.katymedicalpharmacy.com/
Jacobs Family Pharmacy,Pharmacy,,,Brownwood,Brown,2701 Austin Ave,76801,04/14/2021      ,16:07:23        ,0,0,0,0,195,195,0,(325) 646-1100 ,http://jacobsfamilypharmacy.com/
PHARMACIA SANA,Federal Allocation,,,Irving,,1111 West Airport Freeway Suite 151,75062,04/09/2021      ,17:55:42        ,0,0,0,0,40,40,0,(469) 647-5291,
Parks Drug,Pharmacy,E,1926 W MORTON ST,DENISON,Grayson,1926 W MORTON ST,75020,04/14/2021      ,09:01:07        ,0,0,0,0,150,150,0,903-465-0048,
Monahans Pharmacy Inc,Pharmacy,,801 E 4th St,Monahans,Ward,801 E 4th St,79756,04/14/2021      ,16:11:00        ,0,440,0,440,0,440,440,(432) 943-4212,https://www.mygnp.com/pharmacies/monahans-pharmacy-monahans-tx-79756/?utm_source=google&utm_medium=local&utm_campaign=localmaps&utm_content=4527339
Medical Arts Pharmacy - Copperas Cove,Federal Allocation,, E Avenue D STE A ,Copperas Cove,Coryell,806 E Avenue D STE A ,76522,04/14/2021      ,11:42:27        ,0,0,0,0,250,250,0,,
Flatonia Pharmacy LLC,Pharmacy,,,Flatonia,Fayette,121 E. North Main Street,78941,04/12/2021      ,12:20:12        ,0,300,0,0,0,300,0,,
Magnolia Pharmacy,Pharmacy,,18230 Fm 1488 Rd Ste 100,Magnolia,Montgomery,18230 Fm 1488 Rd Ste 100,77354,04/14/2021      ,07:07:12        ,0,100,0,0,60,160,0,(281) 356-9089,https://www.mygnp.com/pharmacies/magnolia-pharmacy-magnolia-tx-77354/?utm_source=google&utm_medium=local&utm_campaign=localmaps&utm_content=4525448
Love Oak Pharmacy,Other,,West Main Street,Eastland,Eastland,805 West Main Street,76448,04/13/2021      ,11:37:18        ,0,0,0,0,85,85,0,,
Linos Pharmacy 2,Pharmacy,,201 N Fm 3167 Ste 101102,Rio Grande City,Starr,201 N Fm 3167 Ste 101102,78582,04/12/2021      ,08:58:18        ,0,0,0,0,145,145,0,(956) 488-1811,
Lino's Pharmacy,Pharmacy,,708 N Grant St,Roma,Starr,708 N Grant St,78584,04/14/2021      ,08:13:27        ,0,0,0,0,425,425,0,(956) 849-1811,https://linospharmacyrx.com/
Liberty Hill Pharmacy & Compounding Center,Pharmacy,,,LIBERTY HILL,,13740 W STATE HIGHWAY 29 STE 4 ,78642,04/14/2021      ,17:43:40        ,0,0,0,0,300,300,0,,
Laura's Pharmacy,Pharmacy,,,Azle,Tarrant,232 W Main St,76020,04/13/2021      ,17:42:21        ,0,0,0,0,420,420,0,,
Healthville Pharmacy,Pharmacy,,7215 Mcpherson Rd,Laredo,Webb,7215 Mcpherson Rd,78041,04/14/2021      ,17:59:02        ,0,160,0,110,325,485,110,(956) 701-3349,https://www.mygnp.com/pharmacies/healthville-pharmacy-laredo-tx-78041/?utm_source=google&utm_medium=local&utm_campaign=localmaps&utm_content=5919925
Hawk Pharmacy,Federal Allocation,,W PARK AVE  ,Iowa Park,wichita,120 W PARK AVE  ,76367,04/13/2021      ,21:33:41        ,0,95,0,95,0,95,95,(940) 592-4191,
Harvest Drug And Gift Wichita Falls 4,Pharmacy,,4426 Kell Blvd,Wichita Falls,Wichita,4426 Kell Blvd,76309,04/13/2021      ,10:53:03        ,0,0,0,0,115,115,0,(940) 692-7081,http://harvestdrugandgift.com/
Grapevine Drug Rx,Federal Allocation,,,Grapevine,,1115 W Northwest Hwy Ste H ,76051,04/14/2021      ,18:38:36        ,720,660,0,0,0,1380,0,(817)481-5780,
Eubank Drug Llc,Other,,-,Whitney,Hill,1510 N Brazos St,76692,04/13/2021      ,15:30:00        ,0,0,0,0,320,320,0,,
Eagle Pharmacy Holliday,Pharmacy,,700 S College Ave,Holliday,Archer,700 S College Ave,76366,04/13/2021      ,17:16:16        ,0,100,0,0,0,100,0,940-583-4376,https://www.hollidayeaglepharmacy.com/
Dorado Pharmacy,Federal Allocation,,Faudree road,Odessa,Texas,4060 Faudree Rd ste 101,79765,04/14/2021      ,10:38:09        ,0,162,0,248,0,162,248,,
Davy Crockett Drug Inc,Pharmacy,,107 S 4th St,Crockett,,107 S 4th St,75835,04/14/2021      ,17:20:31        ,0,260,0,0,10,270,0,(936) 544-2275,james@davycrockettdrug.com
Columbus Pharmacy LLC,Pharmacy,,,Columbus,Colorado,1206 Fannin Street,78934,04/12/2021      ,08:25:15        ,0,300,0,0,0,300,0,979-732-2600,
Clearfork Pharmacy,Federal Allocation,,1130 Fm 1189 Suite 109,Millsap,Parker,1130 Fm 1189 Suite 109,76066,04/13/2021      ,18:35:16        ,0,74,0,14,0,74,14,,
City Drug Co,Other,,232 E JEFFERSON ST,Van Alstyne,GRAYSON,232 E JEFFERSON ST,75495,04/13/2021      ,08:18:50        ,0,100,0,70,605,705,70,,
Circle Drug,Pharmacy,,3211 N Robinson Dr,Waco,McLennan,"3211 North Robinson Drive, Waco, TX, USA",76706,04/14/2021      ,16:36:03        ,0,100,0,0,0,100,0,(254) 662-0774,
Best Discount Pharmacy,Federal Allocation,,,LUBBOCK,,2316 34TH ST ,79411,04/13/2021      ,16:58:23        ,170,0,200,0,0,170,200,(806)795-4353,
Berry Professional Pharmacy,Federal Allocation,,8520 JENSEN DR,Houston ,,,77093,04/14/2021      ,17:06:34        ,0,0,0,0,120,120,0,8520 JENSEN DR Houston 77093,
Beaker Pharmacy,Pharmacy,,Eldorado Pkwy,Mckinney,collin,7810 Eldorado pkwy ste 200,75070,04/13/2021      ,22:22:06        ,0,0,0,0,50,50,0,,
Bay Pharmacy,Pharmacy,O,7407 W FM 2147,Horseshoe Bay,Llano,7407 W FM 2147,78657,04/14/2021      ,08:57:55        ,0,0,0,0,100,100,0,,
Shubha Llc Dba Auro Pharmacy,Pharmacy,,1139 W Braker Ln,Austin,Travis,1139 W Braker Ln,78758,04/14/2021      ,18:38:26        ,0,800,0,0,0,800,0,(512) 206-3150,http://www.aurorx.com/
Lakeland,Medical Practice,,117 Medical Circle,Athens,Henderson,117 Medical Circle,75751,04/14/2021      ,08:05:53        ,0,200,0,100,0,200,100,903-676-3200,https://lakelandmedical.net/
Dept of Public Health -  Cherokee County / Jacksonville,Local Health Department,,803 College Ave,Jacksonville,Cherokee,803 College Ave,75766,04/14/2021      ,20:31:19        ,0,40,0,0,0,40,0,(903) 586-6191,http://cctxphd.org/
Littlefield Prescription Shop LLC,Federal Allocation,,,Littlefield ,,1506 S SUNSET AVE STE A,79339,04/14/2021      ,15:51:24        ,0,0,0,0,80,80,0,,
TEXAS RX SOLUTIONS & COMPOUNDING PHARMACY,Federal Allocation,, FANNIN ST STE 701 STE 701 ,Houston,Harris,7501 FANNIN ST STE 701, 77054,04/14/2021      ,10:22:37        ,0,0,0,0,280,280,0,,
Vip Pharmacy,Federal Allocation,,,El Paso,,1891 Lee Trevino Suite 200,79936,04/13/2021      ,08:37:10        ,0,0,0,0,60,60,0,(915) 629-2020,
EL CAMPO MEMORIAL HOSPITAL,Hospital,Q,303 Sandy Corner Rd,El Campo,Wharton,303 Sandy Corner Rd,77437,04/14/2021      ,07:15:28        ,1541,0,0,0,0,1541,0,(979) 543-6251,http://www.ecmh.org/
Lhd Plainview-Hale Co Health Dist (Re),Community Clinic,,E 10th St,Plainview,Hale,111 E 10th St,79072,04/13/2021      ,16:28:49        ,0,2200,0,560,0,2200,560,,
PETERSON REGIONAL MEDICAL CENTER,Hospital,P,551 Hill Country Dr,Kerrville,Kerr,551 Hill Country Dr,78028,04/14/2021      ,07:40:24        ,0,0,0,0,2000,2000,0,(830) 896-4200,https://www.petersonhealth.com/
PALESTINE REGIONAL MEDICAL CENTER,Pharmacy,G,2900 S Loop 256,Palestine,Anderson,2900 S Loop 256,75801,04/14/2021      ,08:58:59        ,0,300,0,70,45,345,70,(903) 731-1000,https://www.palestineregional.com/
FAMILY MEDICINE CLINIC,Community Clinic,N,8812 Highway 79 West,Jewett,Leon,8812 Highway 79 West,75846,04/13/2021      ,09:54:02        ,0,120,0,0,0,120,0,(903) 626-1687,
"Corpus Christi Metro Ministries, Inc",Community Clinic,,1919 Leopard St,Corpus Christi,Nueces,1919 Leopard St,78408,04/14/2021      ,10:15:24        ,0,0,0,0,300,300,0,(361) 887-0151,
Medical Associates at Willow Park,Medical Practice,,260 Willow Bend Dr,Aledo,Parker,260 Willow Bend Drive,76008,04/12/2021      ,12:47:13        ,0,0,0,0,165,165,0,,
COSTCO PHARMACY 768,Federal Allocation,,,,,6101 GATEWAY WEST BLVD EL PASO 79925,,04/14/2021      ,08:59:48        ,0,0,0,0,80,80,0,915-774-5203,http://costco.com/
Parkview Rural Health Clinic,Other,,514 S Bonham St,Mexia,Limestone,"514 S Bonham St # D, Mexia, TX 76667",76667,04/13/2021      ,09:24:40        ,0,0,0,0,385,385,0,+12545625961,
DSHS - Harlingen (RE),Local Health Department,,601 W Sesame Drive,Harlingen,Cameron,601 W Sesame Drive,78550,04/12/2021      ,13:23:44        ,0,5600,0,1440,1100,6700,1440,(956) 689-5906,https://www.dshs.texas.gov/
Community Action School Based Health Center,Other,,Duval Street,Mathis,San Patricio,213 South Duval Street,78368,04/14/2021      ,07:39:33        ,0,200,0,300,0,200,300,,
DSHS Cleveland,Local Health Department,,Campbell St ,Cleveland,Liberty ,"300 Campbell Street, Cleveland, TX, USA",77327,04/14/2021      ,15:09:34        ,0,0,0,0,40,40,0,,
Peoples Community Clinic Austin 2,Community Clinic,,1101 Camino La Costa Ste 100,Austin,Travis,1101 Camino La Costa Ste 100,78752,04/14/2021      ,10:25:43        ,0,200,0,0,60,260,0,(512) 478-4939,http://austinpcc.org/
