"Date","County","Cases_Daily"
2020-04-21,"Menard",0
2020-04-22,"Menard",0
2020-04-23,"Menard",0
2020-04-24,"Menard",0
2020-04-25,"Menard",0
2020-04-26,"Menard",0
2020-04-27,"Menard",0
2020-04-28,"Menard",0
2020-04-29,"Menard",0
2020-04-30,"Menard",0
2020-05-01,"Menard",0
2020-05-02,"Menard",0
2020-05-03,"Menard",0
2020-05-04,"Menard",0
2020-05-05,"Menard",0
2020-05-06,"Menard",0
2020-05-07,"Menard",0
2020-05-08,"Menard",0
2020-05-09,"Menard",0
2020-05-10,"Menard",0
2020-05-11,"Menard",0
2020-05-12,"Menard",0
2020-05-13,"Menard",0
2020-05-14,"Menard",0
2020-05-15,"Menard",0
2020-05-16,"Menard",0
2020-05-17,"Menard",0
2020-05-18,"Menard",0
2020-05-19,"Menard",0
2020-05-20,"Menard",0
2020-05-21,"Menard",0
2020-05-22,"Menard",0
2020-05-23,"Menard",0
2020-05-24,"Menard",0
2020-05-25,"Menard",0
2020-05-26,"Menard",0
2020-05-27,"Menard",0
2020-05-28,"Menard",0
2020-05-29,"Menard",0
2020-05-30,"Menard",0
2020-05-31,"Menard",0
2020-06-01,"Menard",0
2020-06-02,"Menard",0
2020-06-03,"Menard",0
2020-06-04,"Menard",0
2020-06-05,"Menard",0
2020-06-06,"Menard",0
2020-06-07,"Menard",0
2020-06-08,"Menard",0
2020-06-09,"Menard",0
2020-06-10,"Menard",0
2020-06-11,"Menard",0
2020-06-12,"Menard",0
2020-06-13,"Menard",0
2020-06-14,"Menard",0
2020-06-15,"Menard",0
2020-06-16,"Menard",0
2020-06-17,"Menard",0
2020-06-18,"Menard",0
2020-06-19,"Menard",0
2020-06-20,"Menard",0
2020-06-21,"Menard",0
2020-06-22,"Menard",1
2020-06-23,"Menard",1
2020-06-24,"Menard",1
2020-06-25,"Menard",0
2020-06-26,"Menard",0
2020-06-27,"Menard",0
2020-06-28,"Menard",0
2020-06-29,"Menard",0
2020-06-30,"Menard",3
2020-07-01,"Menard",0
2020-07-02,"Menard",0
2020-07-03,"Menard",2
2020-07-04,"Menard",0
2020-07-05,"Menard",0
2020-07-06,"Menard",0
2020-07-07,"Menard",4
2020-07-08,"Menard",0
2020-07-09,"Menard",0
2020-07-10,"Menard",2
2020-07-11,"Menard",0
2020-07-12,"Menard",0
2020-07-13,"Menard",0
2020-07-14,"Menard",0
2020-07-15,"Menard",0
2020-07-16,"Menard",1
2020-07-17,"Menard",0
2020-07-18,"Menard",0
2020-07-19,"Menard",0
2020-07-20,"Menard",0
2020-07-21,"Menard",0
2020-07-22,"Menard",1
2020-07-23,"Menard",0
2020-07-24,"Menard",0
2020-07-25,"Menard",0
2020-07-26,"Menard",0
2020-07-27,"Menard",0
2020-07-28,"Menard",0
2020-07-29,"Menard",0
2020-07-30,"Menard",0
2020-07-31,"Menard",0
2020-08-01,"Menard",0
2020-08-02,"Menard",0
2020-08-03,"Menard",0
2020-08-04,"Menard",1
2020-08-05,"Menard",0
2020-08-06,"Menard",0
2020-08-07,"Menard",0
2020-08-08,"Menard",0
2020-08-09,"Menard",0
2020-08-10,"Menard",0
2020-08-11,"Menard",1
2020-08-12,"Menard",0
2020-08-13,"Menard",0
2020-08-14,"Menard",0
2020-08-15,"Menard",0
2020-08-16,"Menard",0
2020-08-17,"Menard",0
2020-08-18,"Menard",1
2020-08-19,"Menard",0
2020-08-20,"Menard",0
2020-08-21,"Menard",1
2020-08-22,"Menard",0
2020-08-23,"Menard",0
2020-08-24,"Menard",0
2020-08-25,"Menard",0
2020-08-26,"Menard",0
2020-08-27,"Menard",0
2020-08-28,"Menard",0
2020-08-29,"Menard",0
2020-08-30,"Menard",0
2020-08-31,"Menard",0
2020-03-04,"Midland",0
2020-03-05,"Midland",0
2020-03-06,"Midland",0
2020-03-07,"Midland",0
2020-03-08,"Midland",0
2020-03-09,"Midland",0
2020-03-10,"Midland",0
2020-03-11,"Midland",0
2020-03-12,"Midland",0
2020-03-13,"Midland",0
2020-03-14,"Midland",0
2020-03-15,"Midland",0
2020-03-16,"Midland",0
2020-03-17,"Midland",0
2020-03-18,"Midland",0
2020-03-19,"Midland",0
2020-03-20,"Midland",0
2020-03-21,"Midland",1
2020-03-22,"Midland",0
2020-03-23,"Midland",0
2020-03-24,"Midland",0
2020-03-25,"Midland",2
2020-03-26,"Midland",1
2020-03-27,"Midland",2
2020-03-28,"Midland",2
2020-03-29,"Midland",3
2020-03-30,"Midland",2
2020-03-31,"Midland",0
2020-04-01,"Midland",3
2020-04-02,"Midland",0
2020-04-03,"Midland",3
2020-04-04,"Midland",3
2020-04-05,"Midland",2
2020-04-06,"Midland",0
2020-04-07,"Midland",3
2020-04-08,"Midland",3
2020-04-09,"Midland",0
2020-04-10,"Midland",1
2020-04-11,"Midland",0
2020-04-12,"Midland",1
2020-04-13,"Midland",0
2020-04-14,"Midland",0
2020-04-15,"Midland",3
2020-04-16,"Midland",2
2020-04-17,"Midland",4
2020-04-18,"Midland",1
2020-04-19,"Midland",0
2020-04-20,"Midland",1
2020-04-21,"Midland",21
2020-04-22,"Midland",1
2020-04-23,"Midland",2
2020-04-24,"Midland",2
2020-04-25,"Midland",1
2020-04-26,"Midland",1
2020-04-27,"Midland",2
2020-04-28,"Midland",1
2020-04-29,"Midland",1
2020-04-30,"Midland",1
2020-05-01,"Midland",3
2020-05-02,"Midland",3
2020-05-03,"Midland",0
2020-05-04,"Midland",7
2020-05-05,"Midland",1
2020-05-06,"Midland",1
2020-05-07,"Midland",3
2020-05-08,"Midland",6
2020-05-09,"Midland",1
2020-05-10,"Midland",0
2020-05-11,"Midland",0
2020-05-12,"Midland",6
2020-05-13,"Midland",5
2020-05-14,"Midland",3
2020-05-15,"Midland",1
2020-05-16,"Midland",4
2020-05-17,"Midland",0
2020-05-18,"Midland",0
2020-05-19,"Midland",2
2020-05-20,"Midland",0
2020-05-21,"Midland",1
2020-05-22,"Midland",0
2020-05-23,"Midland",1
2020-05-24,"Midland",0
2020-05-25,"Midland",0
2020-05-26,"Midland",0
2020-05-27,"Midland",1
2020-05-28,"Midland",1
2020-05-29,"Midland",2
2020-05-30,"Midland",1
2020-05-31,"Midland",0
2020-06-01,"Midland",0
2020-06-02,"Midland",3
2020-06-03,"Midland",5
2020-06-04,"Midland",4
2020-06-05,"Midland",5
2020-06-06,"Midland",9
2020-06-07,"Midland",0
2020-06-08,"Midland",0
2020-06-09,"Midland",14
2020-06-10,"Midland",8
2020-06-11,"Midland",3
2020-06-12,"Midland",14
2020-06-13,"Midland",7
2020-06-14,"Midland",0
2020-06-15,"Midland",0
2020-06-16,"Midland",21
2020-06-17,"Midland",0
2020-06-18,"Midland",42
2020-06-19,"Midland",23
2020-06-20,"Midland",35
2020-06-21,"Midland",0
2020-06-22,"Midland",0
2020-06-23,"Midland",95
2020-06-24,"Midland",37
2020-06-25,"Midland",40
2020-06-26,"Midland",0
2020-06-27,"Midland",69
2020-06-28,"Midland",0
2020-06-29,"Midland",0
2020-06-30,"Midland",88
2020-07-01,"Midland",50
2020-07-02,"Midland",33
2020-07-03,"Midland",38
2020-07-04,"Midland",0
2020-07-05,"Midland",0
2020-07-06,"Midland",0
2020-07-07,"Midland",155
2020-07-08,"Midland",49
2020-07-09,"Midland",44
2020-07-10,"Midland",50
2020-07-11,"Midland",34
2020-07-12,"Midland",0
2020-07-13,"Midland",0
2020-07-14,"Midland",90
2020-07-15,"Midland",72
2020-07-16,"Midland",32
2020-07-17,"Midland",41
2020-07-18,"Midland",48
2020-07-19,"Midland",0
2020-07-20,"Midland",0
2020-07-21,"Midland",0
2020-07-22,"Midland",50
2020-07-23,"Midland",0
2020-07-24,"Midland",81
2020-07-25,"Midland",34
2020-07-26,"Midland",0
2020-07-27,"Midland",0
2020-07-28,"Midland",0
2020-07-29,"Midland",0
2020-07-30,"Midland",112
2020-07-31,"Midland",0
2020-08-01,"Midland",703
2020-08-02,"Midland",0
2020-08-03,"Midland",0
2020-08-04,"Midland",183
2020-08-05,"Midland",61
2020-08-06,"Midland",69
2020-08-07,"Midland",78
2020-08-08,"Midland",22
2020-08-09,"Midland",0
2020-08-10,"Midland",0
2020-08-11,"Midland",84
2020-08-12,"Midland",112
2020-08-13,"Midland",0
2020-08-14,"Midland",58
2020-08-15,"Midland",42
2020-08-16,"Midland",0
2020-08-17,"Midland",0
2020-08-18,"Midland",60
2020-08-19,"Midland",5
2020-08-20,"Midland",25
2020-08-21,"Midland",33
2020-08-22,"Midland",71
2020-08-23,"Midland",0
2020-08-24,"Midland",0
2020-08-25,"Midland",12
2020-08-26,"Midland",40
2020-08-27,"Midland",32
2020-08-28,"Midland",35
2020-08-29,"Midland",0
2020-08-30,"Midland",38
2020-08-31,"Midland",0
2020-03-04,"Milam",0
2020-03-05,"Milam",0
2020-03-06,"Milam",0
2020-03-07,"Milam",0
2020-03-08,"Milam",0
2020-03-09,"Milam",0
2020-03-10,"Milam",0
2020-03-11,"Milam",0
2020-03-12,"Milam",0
2020-03-13,"Milam",0
2020-03-14,"Milam",0
2020-03-15,"Milam",0
2020-03-16,"Milam",0
2020-03-17,"Milam",0
2020-03-18,"Milam",0
2020-03-19,"Milam",0
2020-03-20,"Milam",0
2020-03-21,"Milam",0
2020-03-22,"Milam",0
2020-03-23,"Milam",0
2020-03-24,"Milam",0
2020-03-25,"Milam",2
2020-03-26,"Milam",0
2020-03-27,"Milam",0
2020-03-28,"Milam",0
2020-03-29,"Milam",0
2020-03-30,"Milam",0
2020-03-31,"Milam",0
2020-04-01,"Milam",0
2020-04-02,"Milam",0
2020-04-03,"Milam",0
2020-04-04,"Milam",0
2020-04-05,"Milam",1
2020-04-06,"Milam",0
2020-04-07,"Milam",0
2020-04-08,"Milam",4
2020-04-09,"Milam",0
2020-04-10,"Milam",0
2020-04-11,"Milam",0
2020-04-12,"Milam",0
2020-04-13,"Milam",1
2020-04-14,"Milam",0
2020-04-15,"Milam",0
2020-04-16,"Milam",0
2020-04-17,"Milam",1
2020-04-18,"Milam",0
2020-04-19,"Milam",2
2020-04-20,"Milam",1
2020-04-21,"Milam",0
2020-04-22,"Milam",0
2020-04-23,"Milam",1
2020-04-24,"Milam",0
2020-04-25,"Milam",0
2020-04-26,"Milam",0
2020-04-27,"Milam",0
2020-04-28,"Milam",1
2020-04-29,"Milam",0
2020-04-30,"Milam",2
2020-05-01,"Milam",0
2020-05-02,"Milam",0
2020-05-03,"Milam",1
2020-05-04,"Milam",1
2020-05-05,"Milam",0
2020-05-06,"Milam",0
2020-05-07,"Milam",0
2020-05-08,"Milam",0
2020-05-09,"Milam",2
2020-05-10,"Milam",0
2020-05-11,"Milam",0
2020-05-12,"Milam",0
2020-05-13,"Milam",0
2020-05-14,"Milam",2
2020-05-15,"Milam",1
2020-05-16,"Milam",0
2020-05-17,"Milam",1
2020-05-18,"Milam",0
2020-05-19,"Milam",1
2020-05-20,"Milam",1
2020-05-21,"Milam",1
2020-05-22,"Milam",0
2020-05-23,"Milam",1
2020-05-24,"Milam",0
2020-05-25,"Milam",0
2020-05-26,"Milam",0
2020-05-27,"Milam",0
2020-05-28,"Milam",0
2020-05-29,"Milam",0
2020-05-30,"Milam",0
2020-05-31,"Milam",0
2020-06-01,"Milam",0
2020-06-02,"Milam",1
2020-06-03,"Milam",0
2020-06-04,"Milam",0
2020-06-05,"Milam",3
2020-06-06,"Milam",3
2020-06-07,"Milam",0
2020-06-08,"Milam",0
2020-06-09,"Milam",0
2020-06-10,"Milam",2
2020-06-11,"Milam",1
2020-06-12,"Milam",2
2020-06-13,"Milam",2
2020-06-14,"Milam",2
2020-06-15,"Milam",0
2020-06-16,"Milam",0
2020-06-17,"Milam",4
2020-06-18,"Milam",3
2020-06-19,"Milam",5
2020-06-20,"Milam",1
2020-06-21,"Milam",0
2020-06-22,"Milam",0
2020-06-23,"Milam",6
2020-06-24,"Milam",5
2020-06-25,"Milam",5
2020-06-26,"Milam",5
2020-06-27,"Milam",2
2020-06-28,"Milam",0
2020-06-29,"Milam",0
2020-06-30,"Milam",3
2020-07-01,"Milam",5
2020-07-02,"Milam",2
2020-07-03,"Milam",2
2020-07-04,"Milam",0
2020-07-05,"Milam",0
2020-07-06,"Milam",0
2020-07-07,"Milam",20
2020-07-08,"Milam",8
2020-07-09,"Milam",13
2020-07-10,"Milam",4
2020-07-11,"Milam",12
2020-07-12,"Milam",0
2020-07-13,"Milam",0
2020-07-14,"Milam",0
2020-07-15,"Milam",38
2020-07-16,"Milam",4
2020-07-17,"Milam",12
2020-07-18,"Milam",14
2020-07-19,"Milam",0
2020-07-20,"Milam",0
2020-07-21,"Milam",23
2020-07-22,"Milam",17
2020-07-23,"Milam",3
2020-07-24,"Milam",2
2020-07-25,"Milam",11
2020-07-26,"Milam",0
2020-07-27,"Milam",0
2020-07-28,"Milam",13
2020-07-29,"Milam",7
2020-07-30,"Milam",4
2020-07-31,"Milam",5
2020-08-01,"Milam",4
2020-08-02,"Milam",0
2020-08-03,"Milam",0
2020-08-04,"Milam",21
2020-08-05,"Milam",0
2020-08-06,"Milam",5
2020-08-07,"Milam",1
2020-08-08,"Milam",0
2020-08-09,"Milam",0
2020-08-10,"Milam",13
2020-08-11,"Milam",4
2020-08-12,"Milam",5
2020-08-13,"Milam",2
2020-08-14,"Milam",9
2020-08-15,"Milam",0
2020-08-16,"Milam",0
2020-08-17,"Milam",0
2020-08-18,"Milam",8
2020-08-19,"Milam",17
2020-08-20,"Milam",5
2020-08-21,"Milam",4
2020-08-22,"Milam",0
2020-08-23,"Milam",0
2020-08-24,"Milam",0
2020-08-25,"Milam",2
2020-08-26,"Milam",7
2020-08-27,"Milam",4
2020-08-28,"Milam",7
2020-08-29,"Milam",5
2020-08-30,"Milam",0
2020-08-31,"Milam",5
2020-03-04,"Mills",0
2020-03-05,"Mills",0
2020-03-06,"Mills",0
2020-03-07,"Mills",0
2020-03-08,"Mills",0
2020-03-09,"Mills",0
2020-03-10,"Mills",0
2020-03-11,"Mills",0
2020-03-12,"Mills",0
2020-03-13,"Mills",0
2020-03-14,"Mills",0
2020-03-15,"Mills",0
2020-03-16,"Mills",0
2020-03-17,"Mills",0
2020-03-18,"Mills",0
2020-03-19,"Mills",0
2020-03-20,"Mills",0
2020-03-21,"Mills",0
2020-03-22,"Mills",0
2020-03-23,"Mills",0
2020-03-24,"Mills",0
2020-03-25,"Mills",0
2020-03-26,"Mills",0
2020-03-27,"Mills",0
2020-03-28,"Mills",0
2020-03-29,"Mills",0
2020-03-30,"Mills",0
2020-03-31,"Mills",0
2020-04-01,"Mills",0
2020-04-02,"Mills",0
2020-04-03,"Mills",0
2020-04-04,"Mills",0
2020-04-05,"Mills",0
2020-04-06,"Mills",0
2020-04-07,"Mills",0
2020-04-08,"Mills",0
2020-04-09,"Mills",0
2020-04-10,"Mills",0
2020-04-11,"Mills",0
2020-04-12,"Mills",0
2020-04-13,"Mills",0
2020-04-14,"Mills",0
2020-04-15,"Mills",0
2020-04-16,"Mills",0
2020-04-17,"Mills",0
2020-04-18,"Mills",0
2020-04-19,"Mills",0
2020-04-20,"Mills",0
2020-04-21,"Mills",0
2020-04-22,"Mills",0
2020-04-23,"Mills",0
2020-04-24,"Mills",0
2020-04-25,"Mills",0
2020-04-26,"Mills",0
2020-04-27,"Mills",0
2020-04-28,"Mills",0
2020-04-29,"Mills",0
2020-04-30,"Mills",0
2020-05-01,"Mills",0
2020-05-02,"Mills",0
2020-05-03,"Mills",0
2020-05-04,"Mills",0
2020-05-05,"Mills",0
2020-05-06,"Mills",0
2020-05-07,"Mills",0
2020-05-08,"Mills",0
2020-05-09,"Mills",0
2020-05-10,"Mills",0
2020-05-11,"Mills",0
2020-05-12,"Mills",1
2020-05-13,"Mills",0
2020-05-14,"Mills",0
2020-05-15,"Mills",0
2020-05-16,"Mills",0
2020-05-17,"Mills",0
2020-05-18,"Mills",0
2020-05-19,"Mills",1
2020-05-20,"Mills",0
2020-05-21,"Mills",0
2020-05-22,"Mills",0
2020-05-23,"Mills",0
2020-05-24,"Mills",0
2020-05-25,"Mills",0
2020-05-26,"Mills",0
2020-05-27,"Mills",0
2020-05-28,"Mills",0
2020-05-29,"Mills",0
2020-05-30,"Mills",0
2020-05-31,"Mills",0
2020-06-01,"Mills",0
2020-06-02,"Mills",0
2020-06-03,"Mills",0
2020-06-04,"Mills",0
2020-06-05,"Mills",0
2020-06-06,"Mills",0
2020-06-07,"Mills",0
2020-06-08,"Mills",0
2020-06-09,"Mills",0
2020-06-10,"Mills",0
2020-06-11,"Mills",0
2020-06-12,"Mills",0
2020-06-13,"Mills",0
2020-06-14,"Mills",0
2020-06-15,"Mills",0
2020-06-16,"Mills",0
2020-06-17,"Mills",0
2020-06-18,"Mills",0
2020-06-19,"Mills",0
2020-06-20,"Mills",0
2020-06-21,"Mills",0
2020-06-22,"Mills",0
2020-06-23,"Mills",0
2020-06-24,"Mills",0
2020-06-25,"Mills",0
2020-06-26,"Mills",0
2020-06-27,"Mills",0
2020-06-28,"Mills",0
2020-06-29,"Mills",0
2020-06-30,"Mills",0
2020-07-01,"Mills",0
2020-07-02,"Mills",0
2020-07-03,"Mills",0
2020-07-04,"Mills",0
2020-07-05,"Mills",0
2020-07-06,"Mills",0
2020-07-07,"Mills",0
2020-07-08,"Mills",2
2020-07-09,"Mills",3
2020-07-10,"Mills",0
2020-07-11,"Mills",1
2020-07-12,"Mills",0
2020-07-13,"Mills",0
2020-07-14,"Mills",0
2020-07-15,"Mills",0
2020-07-16,"Mills",0
2020-07-17,"Mills",0
2020-07-18,"Mills",0
2020-07-19,"Mills",0
2020-07-20,"Mills",1
2020-07-21,"Mills",0
2020-07-22,"Mills",2
2020-07-23,"Mills",1
2020-07-24,"Mills",1
2020-07-25,"Mills",1
2020-07-26,"Mills",0
2020-07-27,"Mills",1
2020-07-28,"Mills",0
2020-07-29,"Mills",0
2020-07-30,"Mills",0
2020-07-31,"Mills",1
2020-08-01,"Mills",0
2020-08-02,"Mills",0
2020-08-03,"Mills",0
2020-08-04,"Mills",1
2020-08-05,"Mills",0
2020-08-06,"Mills",0
2020-08-07,"Mills",3
2020-08-08,"Mills",3
2020-08-09,"Mills",0
2020-08-10,"Mills",0
2020-08-11,"Mills",0
2020-08-12,"Mills",2
2020-08-13,"Mills",2
2020-08-14,"Mills",0
2020-08-15,"Mills",0
2020-08-16,"Mills",0
2020-08-17,"Mills",0
2020-08-18,"Mills",1
2020-08-19,"Mills",0
2020-08-20,"Mills",3
2020-08-21,"Mills",1
2020-08-22,"Mills",0
2020-08-23,"Mills",0
2020-08-24,"Mills",0
2020-08-25,"Mills",0
2020-08-26,"Mills",0
2020-08-27,"Mills",0
2020-08-28,"Mills",2
2020-08-29,"Mills",0
2020-08-30,"Mills",1
2020-08-31,"Mills",1
2020-03-04,"Mitchell",0
2020-03-05,"Mitchell",0
2020-03-06,"Mitchell",0
2020-03-07,"Mitchell",0
2020-03-08,"Mitchell",0
2020-03-09,"Mitchell",0
2020-03-10,"Mitchell",0
2020-03-11,"Mitchell",0
2020-03-12,"Mitchell",0
2020-03-13,"Mitchell",0
2020-03-14,"Mitchell",0
2020-03-15,"Mitchell",0
2020-03-16,"Mitchell",0
2020-03-17,"Mitchell",0
2020-03-18,"Mitchell",0
2020-03-19,"Mitchell",0
2020-03-20,"Mitchell",0
2020-03-21,"Mitchell",0
2020-03-22,"Mitchell",0
2020-03-23,"Mitchell",0
2020-03-24,"Mitchell",0
2020-03-25,"Mitchell",0
2020-03-26,"Mitchell",0
2020-03-27,"Mitchell",0
2020-03-28,"Mitchell",0
2020-03-29,"Mitchell",0
2020-03-30,"Mitchell",0
2020-03-31,"Mitchell",0
2020-04-01,"Mitchell",0
2020-04-02,"Mitchell",0
2020-04-03,"Mitchell",0
2020-04-04,"Mitchell",0
2020-04-05,"Mitchell",0
2020-04-06,"Mitchell",0
2020-04-07,"Mitchell",1
2020-04-08,"Mitchell",0
2020-04-09,"Mitchell",0
2020-04-10,"Mitchell",0
2020-04-11,"Mitchell",0
2020-04-12,"Mitchell",0
2020-04-13,"Mitchell",0
2020-04-14,"Mitchell",0
2020-04-15,"Mitchell",0
2020-04-16,"Mitchell",0
2020-04-17,"Mitchell",0
2020-04-18,"Mitchell",0
2020-04-19,"Mitchell",0
2020-04-20,"Mitchell",0
2020-04-21,"Mitchell",0
2020-04-22,"Mitchell",0
2020-04-23,"Mitchell",0
2020-04-24,"Mitchell",0
2020-04-25,"Mitchell",0
2020-04-26,"Mitchell",0
2020-04-27,"Mitchell",0
2020-04-28,"Mitchell",0
2020-04-29,"Mitchell",0
2020-04-30,"Mitchell",0
2020-05-01,"Mitchell",0
2020-05-02,"Mitchell",0
2020-05-03,"Mitchell",0
2020-05-04,"Mitchell",0
2020-05-05,"Mitchell",0
2020-05-06,"Mitchell",0
2020-05-07,"Mitchell",0
2020-05-08,"Mitchell",0
2020-05-09,"Mitchell",0
2020-05-10,"Mitchell",0
2020-05-11,"Mitchell",0
2020-05-12,"Mitchell",0
2020-05-13,"Mitchell",0
2020-05-14,"Mitchell",0
2020-05-15,"Mitchell",0
2020-05-16,"Mitchell",0
2020-05-17,"Mitchell",0
2020-05-18,"Mitchell",0
2020-05-19,"Mitchell",0
2020-05-20,"Mitchell",0
2020-05-21,"Mitchell",0
2020-05-22,"Mitchell",0
2020-05-23,"Mitchell",0
2020-05-24,"Mitchell",0
2020-05-25,"Mitchell",0
2020-05-26,"Mitchell",0
2020-05-27,"Mitchell",0
2020-05-28,"Mitchell",0
2020-05-29,"Mitchell",0
2020-05-30,"Mitchell",0
2020-05-31,"Mitchell",0
2020-06-01,"Mitchell",0
2020-06-02,"Mitchell",0
2020-06-03,"Mitchell",0
2020-06-04,"Mitchell",0
2020-06-05,"Mitchell",0
2020-06-06,"Mitchell",0
2020-06-07,"Mitchell",0
2020-06-08,"Mitchell",0
2020-06-09,"Mitchell",0
2020-06-10,"Mitchell",0
2020-06-11,"Mitchell",1
2020-06-12,"Mitchell",0
2020-06-13,"Mitchell",0
2020-06-14,"Mitchell",0
2020-06-15,"Mitchell",0
2020-06-16,"Mitchell",0
2020-06-17,"Mitchell",0
2020-06-18,"Mitchell",0
2020-06-19,"Mitchell",0
2020-06-20,"Mitchell",0
2020-06-21,"Mitchell",0
2020-06-22,"Mitchell",0
2020-06-23,"Mitchell",1
2020-06-24,"Mitchell",0
2020-06-25,"Mitchell",1
2020-06-26,"Mitchell",0
2020-06-27,"Mitchell",0
2020-06-28,"Mitchell",0
2020-06-29,"Mitchell",0
2020-06-30,"Mitchell",1
2020-07-01,"Mitchell",4
2020-07-02,"Mitchell",0
2020-07-03,"Mitchell",1
2020-07-04,"Mitchell",0
2020-07-05,"Mitchell",2
2020-07-06,"Mitchell",0
2020-07-07,"Mitchell",0
2020-07-08,"Mitchell",6
2020-07-09,"Mitchell",3
2020-07-10,"Mitchell",2
2020-07-11,"Mitchell",2
2020-07-12,"Mitchell",0
2020-07-13,"Mitchell",0
2020-07-14,"Mitchell",1
2020-07-15,"Mitchell",1
2020-07-16,"Mitchell",0
2020-07-17,"Mitchell",0
2020-07-18,"Mitchell",0
2020-07-19,"Mitchell",4
2020-07-20,"Mitchell",0
2020-07-21,"Mitchell",0
2020-07-22,"Mitchell",3
2020-07-23,"Mitchell",0
2020-07-24,"Mitchell",4
2020-07-25,"Mitchell",3
2020-07-26,"Mitchell",0
2020-07-27,"Mitchell",0
2020-07-28,"Mitchell",1
2020-07-29,"Mitchell",0
2020-07-30,"Mitchell",5
2020-07-31,"Mitchell",2
2020-08-01,"Mitchell",3
2020-08-02,"Mitchell",0
2020-08-03,"Mitchell",0
2020-08-04,"Mitchell",4
2020-08-05,"Mitchell",2
2020-08-06,"Mitchell",1
2020-08-07,"Mitchell",0
2020-08-08,"Mitchell",2
2020-08-09,"Mitchell",0
2020-08-10,"Mitchell",0
2020-08-11,"Mitchell",7
2020-08-12,"Mitchell",1
2020-08-13,"Mitchell",0
2020-08-14,"Mitchell",1
2020-08-15,"Mitchell",0
2020-08-16,"Mitchell",0
2020-08-17,"Mitchell",0
2020-08-18,"Mitchell",0
2020-08-19,"Mitchell",1
2020-08-20,"Mitchell",1
2020-08-21,"Mitchell",0
2020-08-22,"Mitchell",0
2020-08-23,"Mitchell",0
2020-08-24,"Mitchell",0
2020-08-25,"Mitchell",1
2020-08-26,"Mitchell",0
2020-08-27,"Mitchell",0
2020-08-28,"Mitchell",0
2020-08-29,"Mitchell",0
2020-08-30,"Mitchell",0
2020-08-31,"Mitchell",0
2020-03-04,"Montague",0
2020-03-05,"Montague",0
2020-03-06,"Montague",0
2020-03-07,"Montague",0
2020-03-08,"Montague",0
2020-03-09,"Montague",0
2020-03-10,"Montague",0
2020-03-11,"Montague",0
2020-03-12,"Montague",0
2020-03-13,"Montague",0
2020-03-14,"Montague",0
2020-03-15,"Montague",0
2020-03-16,"Montague",0
2020-03-17,"Montague",0
2020-03-18,"Montague",0
2020-03-19,"Montague",0
2020-03-20,"Montague",0
2020-03-21,"Montague",0
2020-03-22,"Montague",0
2020-03-23,"Montague",0
2020-03-24,"Montague",0
2020-03-25,"Montague",0
2020-03-26,"Montague",0
2020-03-27,"Montague",1
2020-03-28,"Montague",0
2020-03-29,"Montague",0
2020-03-30,"Montague",0
2020-03-31,"Montague",0
2020-04-01,"Montague",0
2020-04-02,"Montague",0
2020-04-03,"Montague",0
2020-04-04,"Montague",0
2020-04-05,"Montague",0
2020-04-06,"Montague",0
2020-04-07,"Montague",0
2020-04-08,"Montague",0
2020-04-09,"Montague",0
2020-04-10,"Montague",0
2020-04-11,"Montague",1
2020-04-12,"Montague",0
2020-04-13,"Montague",0
2020-04-14,"Montague",3
2020-04-15,"Montague",0
2020-04-16,"Montague",0
2020-04-17,"Montague",0
2020-04-18,"Montague",0
2020-04-19,"Montague",0
2020-04-20,"Montague",0
2020-04-21,"Montague",1
2020-04-22,"Montague",0
2020-04-23,"Montague",0
2020-04-24,"Montague",0
2020-04-25,"Montague",0
2020-04-26,"Montague",0
2020-04-27,"Montague",0
2020-04-28,"Montague",0
2020-04-29,"Montague",0
2020-04-30,"Montague",0
2020-05-01,"Montague",0
2020-05-02,"Montague",0
2020-05-03,"Montague",0
2020-05-04,"Montague",1
2020-05-05,"Montague",1
2020-05-06,"Montague",1
2020-05-07,"Montague",0
2020-05-08,"Montague",0
2020-05-09,"Montague",0
2020-05-10,"Montague",0
2020-05-11,"Montague",0
2020-05-12,"Montague",0
2020-05-13,"Montague",0
2020-05-14,"Montague",0
2020-05-15,"Montague",0
2020-05-16,"Montague",0
2020-05-17,"Montague",0
2020-05-18,"Montague",0
2020-05-19,"Montague",0
2020-05-20,"Montague",0
2020-05-21,"Montague",0
2020-05-22,"Montague",0
2020-05-23,"Montague",0
2020-05-24,"Montague",0
2020-05-25,"Montague",0
2020-05-26,"Montague",0
2020-05-27,"Montague",0
2020-05-28,"Montague",0
2020-05-29,"Montague",0
2020-05-30,"Montague",0
2020-05-31,"Montague",0
2020-06-01,"Montague",0
2020-06-02,"Montague",0
2020-06-03,"Montague",0
2020-06-04,"Montague",0
2020-06-05,"Montague",0
2020-06-06,"Montague",0
2020-06-07,"Montague",0
2020-06-08,"Montague",0
2020-06-09,"Montague",0
2020-06-10,"Montague",0
2020-06-11,"Montague",0
2020-06-12,"Montague",0
2020-06-13,"Montague",0
2020-06-14,"Montague",0
2020-06-15,"Montague",0
2020-06-16,"Montague",0
2020-06-17,"Montague",0
2020-06-18,"Montague",0
2020-06-19,"Montague",3
2020-06-20,"Montague",0
2020-06-21,"Montague",0
2020-06-22,"Montague",0
2020-06-23,"Montague",2
2020-06-24,"Montague",3
2020-06-25,"Montague",0
2020-06-26,"Montague",0
2020-06-27,"Montague",0
