Date,Level,COVID_ICU_Beds,COVID_ICU_Patients,COVID_General_Beds,COVID_General_Patients
2022-04-07,Montgomery,163,3,1016,35
2022-04-08,Montgomery,160,5,989,24
2022-04-09,Montgomery,166,3,795,26
2022-04-10,Montgomery,165,3,753,31
2022-04-11,Montgomery,162,4,858,40
2022-04-12,Montgomery,164,4,931,41
2022-04-13,Montgomery,159,4,994,27
2022-04-14,Montgomery,163,2,999,30
2022-04-15,Montgomery,157,4,977,31
2022-04-16,Montgomery,164,2,776,40
2022-04-17,Montgomery,156,1,703,30
2022-04-18,Montgomery,149,3,824,33
2022-04-19,Montgomery,160,2,719,17
2022-04-20,Montgomery,163,2,785,20
2022-04-21,Montgomery,162,2,811,20
2022-04-22,Montgomery,159,2,763,18
2022-04-23,Montgomery,164,1,618,13
2022-04-24,Montgomery,165,0,585,7
2022-04-25,Montgomery,161,1,685,6
2022-04-26,Montgomery,160,0,727,3
2022-04-27,Montgomery,165,0,740,7
2022-04-28,Montgomery,161,2,741,9
2022-04-29,Montgomery,0,2,751,5
2022-04-30,Montgomery,0,2,623,7
2022-05-01,Montgomery,166,2,596,9
2022-05-02,Montgomery,163,2,686,12
2022-05-03,Montgomery,167,2,749,10
2022-05-04,Montgomery,162,2,791,14
2022-05-05,Montgomery,162,2,694,6
2022-05-06,Montgomery,138,1,783,13
2022-05-07,Montgomery,166,1,601,12
2022-05-08,Montgomery,162,0,551,13
2022-05-09,Montgomery,163,2,607,12
2022-05-10,Montgomery,162,1,681,13
2022-05-11,Montgomery,161,5,776,10
2022-05-12,Montgomery,164,5,725,11
2022-05-13,Montgomery,167,6,752,11
2022-05-14,Montgomery,5,6,570,16
2022-05-15,Montgomery,164,3,590,16
2022-05-16,Montgomery,163,3,739,21
2022-05-17,Montgomery,165,2,777,23
2022-05-18,Montgomery,162,3,782,20
2022-05-19,Montgomery,160,5,750,19
2022-05-20,Montgomery,159,5,735,23
2022-05-21,Montgomery,169,4,605,17
2022-05-22,Montgomery,168,3,591,17
2022-05-23,Montgomery,160,2,700,17
2022-05-24,Montgomery,166,3,739,19
2022-05-25,Montgomery,165,1,807,17
2022-05-26,Montgomery,161,2,737,19
2022-05-27,Montgomery,160,3,767,15
2022-05-28,Montgomery,168,3,590,21
2022-05-29,Montgomery,172,5,545,22
2022-05-30,Montgomery,163,4,587,21
2022-05-31,Montgomery,3,4,691,25
2022-06-01,Montgomery,161,4,763,30
2022-06-02,Montgomery,166,2,780,34
2022-06-03,Montgomery,169,3,789,38
2022-06-04,Montgomery,170,4,719,35
2022-06-05,Montgomery,170,4,593,34
2022-06-06,Montgomery,164,5,721,43
2022-06-07,Montgomery,168,3,733,44
2022-06-08,Montgomery,169,4,791,34
2022-06-09,Montgomery,161,4,775,35
2022-06-10,Montgomery,7,4,725,36
2022-06-11,Montgomery,5,4,585,31
2022-06-12,Montgomery,155,6,580,23
2022-06-13,Montgomery,165,9,713,31
2022-06-14,Montgomery,164,6,750,36
2022-06-15,Montgomery,166,7,769,43
2022-06-16,Montgomery,167,2,558,32
2022-06-17,Montgomery,168,4,782,39
2022-06-18,Montgomery,163,5,593,34
2022-06-19,Montgomery,173,6,565,33
2022-06-20,Montgomery,165,3,708,41
2022-06-21,Montgomery,168,1,765,40
2022-06-22,Montgomery,172,3,789,38
2022-06-23,Montgomery,165,7,791,45
2022-06-24,Montgomery,166,7,778,47
2022-06-25,Montgomery,168,8,607,43
2022-06-26,Montgomery,164,12,596,61
2022-06-27,Montgomery,163,9,736,59
2022-06-28,Montgomery,167,9,774,56
2022-06-29,Montgomery,168,9,820,60
2022-06-30,Montgomery,167,8,812,61
2022-07-01,Montgomery,4,8,787,64
2022-07-02,Montgomery,166,3,664,67
2022-07-03,Montgomery,165,4,634,72
2022-07-04,Montgomery,162,2,584,67
2022-07-05,Montgomery,164,4,724,65
2022-07-06,Montgomery,161,5,831,76
2022-07-07,Montgomery,161,5,744,91
2022-07-08,Montgomery,162,4,821,84
2022-07-09,Montgomery,162,4,587,73
2022-07-10,Montgomery,160,6,583,75
2022-07-11,Montgomery,158,10,726,77
2022-07-12,Montgomery,169,10,764,71
2022-07-13,Montgomery,170,9,778,63
2022-07-14,Montgomery,164,9,785,65
2022-07-15,Montgomery,168,7,841,62
2022-07-16,Montgomery,169,10,646,61
2022-07-17,Montgomery,171,14,599,66
2022-07-18,Montgomery,169,13,750,68
2022-07-19,Montgomery,171,12,830,73
2022-07-20,Montgomery,170,14,857,73
2022-07-21,Montgomery,17,14,723,65
2022-07-22,Montgomery,169,13,805,64
2022-07-23,Montgomery,167,12,647,67
2022-07-24,Montgomery,169,14,641,76
2022-07-25,Montgomery,170,15,765,81
2022-07-26,Montgomery,14,15,831,81
2022-07-27,Montgomery,16,15,881,81
2022-07-28,Montgomery,169,15,841,87
2022-07-29,Montgomery,19,15,830,83
2022-07-30,Montgomery,166,17,628,77
2022-07-31,Montgomery,158,14,603,75
2022-08-01,Montgomery,164,16,732,69
2022-08-02,Montgomery,168,10,668,50
2022-08-03,Montgomery,165,9,788,74
2022-08-04,Montgomery,164,11,767,62
2022-08-05,Montgomery,162,12,800,74
2022-08-06,Montgomery,159,8,642,72
2022-08-07,Montgomery,164,10,581,75
2022-08-08,Montgomery,160,10,705,78
2022-08-09,Montgomery,163,8,765,75
2022-08-10,Montgomery,164,8,815,68
2022-08-11,Montgomery,164,8,789,65
2022-08-12,Montgomery,169,10,762,68
2022-08-13,Montgomery,167,10,624,51
2022-08-14,Montgomery,161,7,594,45
2022-08-15,Montgomery,158,6,723,40
2022-08-16,Montgomery,161,7,765,49
2022-08-17,Montgomery,160,5,796,46
2022-08-18,Montgomery,159,10,813,58
2022-08-19,Montgomery,160,10,762,54
2022-08-20,Montgomery,9,10,667,63
2022-08-21,Montgomery,163,7,635,57
2022-08-22,Montgomery,9,7,704,58
2020-04-01,Nacogdoches,9,0,87,2
2020-04-02,Nacogdoches,13,2,42,0
2020-04-03,Nacogdoches,18,10,65,8
2020-04-04,Nacogdoches,10,6,49,7
2020-04-05,Nacogdoches,8,3,38,11
2020-04-06,Nacogdoches,16,5,47,17
2020-04-07,Nacogdoches,5,2,51,17
2020-04-08,Nacogdoches,9,5,82,23
2020-04-09,Nacogdoches,17,9,81,23
2020-04-10,Nacogdoches,11,5,38,12
2020-04-11,Nacogdoches,3,5,33,13
2020-04-12,Nacogdoches,9,4,85,30
2020-04-13,Nacogdoches,8,5,39,20
2020-04-14,Nacogdoches,7,3,47,13
2020-04-15,Nacogdoches,12,7,78,23
2020-04-16,Nacogdoches,11,7,81,24
2020-04-17,Nacogdoches,12,10,82,31
2020-04-18,Nacogdoches,11,7,68,18
2020-04-19,Nacogdoches,6,7,70,20
2020-04-20,Nacogdoches,10,7,84,17
2020-04-21,Nacogdoches,16,7,24,17
2020-04-22,Nacogdoches,14,5,83,19
2020-04-23,Nacogdoches,19,5,73,17
2020-04-24,Nacogdoches,15,5,90,19
2020-04-25,Nacogdoches,14,5,84,18
2020-04-26,Nacogdoches,12,2,71,16
2020-04-27,Nacogdoches,14,2,73,16
2020-04-28,Nacogdoches,11,2,87,14
2020-04-29,Nacogdoches,9,3,89,15
2020-04-30,Nacogdoches,12,2,88,15
2020-05-01,Nacogdoches,4,2,83,23
2020-05-02,Nacogdoches,11,2,19,23
2020-05-03,Nacogdoches,10,4,81,13
2020-05-04,Nacogdoches,12,2,15,13
2020-05-05,Nacogdoches,1,2,97,13
2020-05-06,Nacogdoches,16,2,96,11
2020-05-07,Nacogdoches,14,3,104,10
2020-05-08,Nacogdoches,8,1,103,12
2020-05-09,Nacogdoches,12,5,104,24
2020-05-10,Nacogdoches,9,1,93,11
2020-05-11,Nacogdoches,12,2,83,14
2020-05-12,Nacogdoches,13,2,80,13
2020-05-13,Nacogdoches,12,5,90,14
2020-05-14,Nacogdoches,13,1,97,17
2020-05-15,Nacogdoches,11,2,90,14
2020-05-16,Nacogdoches,0,2,72,19
2020-05-17,Nacogdoches,10,3,13,19
2020-05-18,Nacogdoches,18,3,10,19
2020-05-19,Nacogdoches,13,1,103,13
2020-05-20,Nacogdoches,15,1,126,11
2020-05-21,Nacogdoches,13,1,106,7
2020-05-22,Nacogdoches,14,1,-14,7
2020-05-23,Nacogdoches,11,3,84,7
2020-05-24,Nacogdoches,9,3,71,7
2020-05-25,Nacogdoches,11,4,66,10
2020-05-26,Nacogdoches,10,4,84,12
2020-05-27,Nacogdoches,18,3,45,8
2020-05-28,Nacogdoches,16,6,108,16
2020-05-29,Nacogdoches,12,4,90,10
2020-05-30,Nacogdoches,15,6,73,7
2020-05-31,Nacogdoches,14,3,64,9
2020-06-01,Nacogdoches,15,3,70,14
2020-06-02,Nacogdoches,17,3,77,10
2020-06-03,Nacogdoches,12,5,75,7
2020-06-04,Nacogdoches,11,3,83,8
2020-06-05,Nacogdoches,11,3,90,9
2020-06-06,Nacogdoches,16,3,67,12
2020-06-07,Nacogdoches,15,2,70,11
2020-06-08,Nacogdoches,15,2,82,7
2020-06-09,Nacogdoches,18,5,100,5
2020-06-10,Nacogdoches,19,5,96,4
2020-06-11,Nacogdoches,16,4,105,6
2020-06-12,Nacogdoches,22,5,99,12
2020-06-13,Nacogdoches,17,4,95,10
2020-06-14,Nacogdoches,15,5,88,10
2020-06-15,Nacogdoches,6,5,98,11
2020-06-16,Nacogdoches,17,7,100,10
2020-06-17,Nacogdoches,19,6,97,6
2020-06-18,Nacogdoches,17,4,105,9
2020-06-19,Nacogdoches,14,4,104,7
2020-06-20,Nacogdoches,15,4,90,5
2020-06-21,Nacogdoches,17,4,77,6
2020-06-22,Nacogdoches,14,4,88,10
2020-06-23,Nacogdoches,18,2,104,6
2020-06-24,Nacogdoches,14,4,111,11
2020-06-25,Nacogdoches,13,4,101,8
2020-06-26,Nacogdoches,11,3,96,13
2020-06-27,Nacogdoches,13,3,92,11
2020-06-28,Nacogdoches,15,6,73,11
2020-06-29,Nacogdoches,13,12,85,1
2020-06-30,Nacogdoches,16,7,103,12
2020-07-01,Nacogdoches,15,5,116,16
2020-07-02,Nacogdoches,14,6,102,17
2020-07-03,Nacogdoches,16,6,95,18
2020-07-04,Nacogdoches,16,6,80,18
2020-07-05,Nacogdoches,14,9,73,18
2020-07-06,Nacogdoches,16,6,76,20
2020-07-07,Nacogdoches,17,3,93,21
2020-07-08,Nacogdoches,16,4,114,21
2020-07-09,Nacogdoches,18,6,124,24
2020-07-10,Nacogdoches,15,4,114,21
2020-07-11,Nacogdoches,16,6,93,20
2020-07-12,Nacogdoches,15,5,85,17
2020-07-13,Nacogdoches,14,8,98,24
2020-07-14,Nacogdoches,6,8,100,23
2020-07-15,Nacogdoches,16,8,124,31
2020-07-16,Nacogdoches,19,11,122,24
2020-07-17,Nacogdoches,14,8,119,30
2020-07-18,Nacogdoches,16,8,107,26
2020-07-19,Nacogdoches,16,8,101,23
2020-07-20,Nacogdoches,20,10,108,29
2020-07-21,Nacogdoches,13,10,128,31
2020-07-22,Nacogdoches,19,15,118,22
2020-07-23,Nacogdoches,16,10,115,39
2020-07-24,Nacogdoches,20,10,113,33
2020-07-25,Nacogdoches,19,10,121,32
2020-07-26,Nacogdoches,16,8,106,25
2020-07-27,Nacogdoches,0,8,110,32
2020-07-28,Nacogdoches,10,8,101,29
2020-07-29,Nacogdoches,19,12,108,29
2020-07-30,Nacogdoches,11,12,43,25
2020-07-31,Nacogdoches,17,10,121,25
2020-08-01,Nacogdoches,12,9,108,27
2020-08-02,Nacogdoches,16,10,43,30
2020-08-03,Nacogdoches,19,13,110,33
2020-08-04,Nacogdoches,17,10,114,28
2020-08-05,Nacogdoches,13,7,111,27
2020-08-06,Nacogdoches,11,6,117,35
2020-08-07,Nacogdoches,13,7,103,26
2020-08-08,Nacogdoches,12,7,94,24
2020-08-09,Nacogdoches,12,7,91,28
2020-08-10,Nacogdoches,14,12,103,24
2020-08-11,Nacogdoches,17,7,116,26
2020-08-12,Nacogdoches,16,8,115,30
2020-08-13,Nacogdoches,11,8,102,27
2020-08-14,Nacogdoches,17,8,111,21
2020-08-15,Nacogdoches,20,8,96,18
2020-08-16,Nacogdoches,15,6,92,25
2020-08-17,Nacogdoches,17,9,96,33
2020-08-18,Nacogdoches,17,9,115,29
2020-08-19,Nacogdoches,18,8,26,29
2020-08-20,Nacogdoches,7,8,116,22
2020-08-21,Nacogdoches,21,11,117,22
2020-08-22,Nacogdoches,16,9,91,13
2020-08-23,Nacogdoches,15,10,71,17
2020-08-24,Nacogdoches,16,10,76,15
2020-08-25,Nacogdoches,11,10,95,17
2020-08-26,Nacogdoches,10,10,111,15
2020-08-27,Nacogdoches,13,10,110,19
2020-08-28,Nacogdoches,13,10,108,20
2020-08-29,Nacogdoches,16,11,104,19
2020-08-30,Nacogdoches,14,7,103,27
2020-08-31,Nacogdoches,15,7,111,20
2020-09-01,Nacogdoches,17,8,113,25
2020-09-02,Nacogdoches,7,8,116,19
2020-09-03,Nacogdoches,19,8,110,25
2020-09-04,Nacogdoches,17,5,111,24
2020-09-05,Nacogdoches,14,6,112,24
2020-09-06,Nacogdoches,5,6,103,27
2020-09-07,Nacogdoches,11,8,105,26
2020-09-08,Nacogdoches,15,11,115,19
2020-09-09,Nacogdoches,14,11,111,12
2020-09-10,Nacogdoches,9,11,110,12
2020-09-11,Nacogdoches,16,10,104,8
2020-09-12,Nacogdoches,9,10,92,11
2020-09-13,Nacogdoches,17,10,89,8
2020-09-14,Nacogdoches,18,8,93,12
2020-09-15,Nacogdoches,16,8,115,15
2020-09-16,Nacogdoches,14,6,21,15
2020-09-17,Nacogdoches,13,5,119,13
2020-09-18,Nacogdoches,14,5,112,12
2020-09-19,Nacogdoches,13,4,93,16
2020-09-20,Nacogdoches,5,4,91,15
2020-09-21,Nacogdoches,16,4,97,16
2020-09-22,Nacogdoches,21,8,103,19
2020-09-23,Nacogdoches,19,8,109,18
2020-09-24,Nacogdoches,18,6,115,21
2020-09-25,Nacogdoches,15,4,119,21
2020-09-26,Nacogdoches,14,4,108,25
2020-09-27,Nacogdoches,3,4,97,20
2020-09-28,Nacogdoches,12,4,99,20
2020-09-29,Nacogdoches,14,4,104,17
2020-09-30,Nacogdoches,9,4,113,14
2020-10-01,Nacogdoches,11,2,104,11
2020-10-02,Nacogdoches,7,2,107,14
2020-10-03,Nacogdoches,11,3,93,18
2020-10-04,Nacogdoches,17,4,88,19
2020-10-05,Nacogdoches,15,4,105,19
2020-10-06,Nacogdoches,13,3,113,21
2020-10-07,Nacogdoches,13,3,128,22
2020-10-08,Nacogdoches,20,3,126,20
2020-10-09,Nacogdoches,18,4,116,18
2020-10-10,Nacogdoches,13,6,102,13
2020-10-11,Nacogdoches,7,6,103,12
2020-10-12,Nacogdoches,16,8,104,14
2020-10-13,Nacogdoches,19,6,103,17
2020-10-14,Nacogdoches,16,5,119,14
2020-10-15,Nacogdoches,18,6,116,19
2020-10-16,Nacogdoches,19,5,113,14
2020-10-17,Nacogdoches,17,4,127,16
2020-10-18,Nacogdoches,14,3,116,15
2020-10-19,Nacogdoches,14,3,122,22
2020-10-20,Nacogdoches,15,2,125,15
2020-10-21,Nacogdoches,12,3,139,20
2020-10-22,Nacogdoches,13,6,136,25
2020-10-23,Nacogdoches,18,5,133,19
2020-10-24,Nacogdoches,16,4,120,21
2020-10-25,Nacogdoches,18,7,107,22
2020-10-26,Nacogdoches,18,7,125,29
2020-10-27,Nacogdoches,8,7,126,30
2020-10-28,Nacogdoches,21,9,147,26
2020-10-29,Nacogdoches,16,8,131,24
2020-10-30,Nacogdoches,12,5,115,28
2020-10-31,Nacogdoches,16,6,97,23
2020-11-01,Nacogdoches,20,8,99,21
2020-11-02,Nacogdoches,17,6,105,18
2020-11-03,Nacogdoches,16,6,106,17
2020-11-04,Nacogdoches,17,6,119,14
2020-11-05,Nacogdoches,14,7,116,11
2020-11-06,Nacogdoches,16,6,99,12
2020-11-07,Nacogdoches,15,7,85,9
2020-11-08,Nacogdoches,17,5,78,12
2020-11-09,Nacogdoches,12,5,90,11
2020-11-10,Nacogdoches,6,5,98,8
2020-11-11,Nacogdoches,10,5,113,14
2020-11-12,Nacogdoches,13,7,111,15
2020-11-13,Nacogdoches,12,2,128,12
2020-11-14,Nacogdoches,8,4,114,11
2020-11-15,Nacogdoches,9,3,98,12
2020-11-16,Nacogdoches,15,6,101,10
2020-11-17,Nacogdoches,13,4,108,13
2020-11-18,Nacogdoches,12,4,118,19
2020-11-19,Nacogdoches,5,4,120,15
2020-11-20,Nacogdoches,14,4,116,13
2020-11-21,Nacogdoches,15,4,96,11
2020-11-22,Nacogdoches,14,4,92,12
2020-11-23,Nacogdoches,15,6,111,16
2020-11-24,Nacogdoches,13,3,130,18
2020-11-25,Nacogdoches,9,3,120,14
2020-11-26,Nacogdoches,6,3,100,16
2020-11-27,Nacogdoches,7,3,103,18
2020-11-28,Nacogdoches,5,2,19,18
2020-11-29,Nacogdoches,9,2,91,21
2020-11-30,Nacogdoches,15,3,109,20
2020-12-01,Nacogdoches,19,6,126,24
2020-12-02,Nacogdoches,21,3,135,21
2020-12-03,Nacogdoches,19,3,127,27
2020-12-04,Nacogdoches,11,3,122,26
2020-12-05,Nacogdoches,13,3,106,23
2020-12-06,Nacogdoches,15,4,107,28
2020-12-07,Nacogdoches,16,4,118,30
2020-12-08,Nacogdoches,19,7,121,29
2020-12-09,Nacogdoches,11,4,138,28
2020-12-10,Nacogdoches,20,7,133,31
2020-12-11,Nacogdoches,21,6,134,30
2020-12-12,Nacogdoches,17,6,116,29
2020-12-13,Nacogdoches,18,7,114,30
2020-12-14,Nacogdoches,19,8,118,30
2020-12-15,Nacogdoches,20,10,128,30
2020-12-16,Nacogdoches,19,8,127,29
2020-12-17,Nacogdoches,17,7,131,28
2020-12-18,Nacogdoches,18,7,128,31
2020-12-19,Nacogdoches,8,7,101,30
2020-12-20,Nacogdoches,17,10,93,32
2020-12-21,Nacogdoches,14,9,119,37
2020-12-22,Nacogdoches,18,12,115,37
2020-12-23,Nacogdoches,17,10,103,38
2020-12-24,Nacogdoches,20,10,93,37
2020-12-25,Nacogdoches,8,10,74,39
2020-12-26,Nacogdoches,19,10,84,38
2020-12-27,Nacogdoches,20,11,87,37
2020-12-28,Nacogdoches,22,13,85,38
2020-12-29,Nacogdoches,22,13,98,43
2020-12-30,Nacogdoches,14,13,121,40
2020-12-31,Nacogdoches,17,13,130,44
2021-01-01,Nacogdoches,20,13,109,46
2021-01-02,Nacogdoches,18,14,101,41
2021-01-03,Nacogdoches,20,15,102,37
2021-01-04,Nacogdoches,21,15,111,42
2021-01-05,Nacogdoches,16,15,136,41
2021-01-06,Nacogdoches,19,15,133,35
2021-01-07,Nacogdoches,21,15,127,40
2021-01-08,Nacogdoches,16,15,111,42
2021-01-09,Nacogdoches,20,15,103,41
2021-01-10,Nacogdoches,21,14,92,42
2021-01-11,Nacogdoches,7,18,114,39
2021-01-12,Nacogdoches,22,18,108,36
2021-01-13,Nacogdoches,21,7,42,19
2021-01-14,Nacogdoches,16,7,139,41
2021-01-15,Nacogdoches,19,14,133,40
2021-01-16,Nacogdoches,22,15,115,35
2021-01-17,Nacogdoches,19,13,100,35
2021-01-18,Nacogdoches,18,13,105,34
2021-01-19,Nacogdoches,17,14,124,36
2021-01-20,Nacogdoches,21,15,118,32
2021-01-21,Nacogdoches,22,14,128,33
2021-01-22,Nacogdoches,21,14,127,32
2021-01-23,Nacogdoches,12,14,113,35
2021-01-24,Nacogdoches,22,14,107,31
2021-01-25,Nacogdoches,21,13,108,30
2021-01-26,Nacogdoches,20,13,125,34
2021-01-27,Nacogdoches,16,11,124,29
2021-01-28,Nacogdoches,18,13,140,34
2021-01-29,Nacogdoches,21,14,128,26
2021-01-30,Nacogdoches,21,14,105,24
2021-01-31,Nacogdoches,17,12,109,27
2021-02-01,Nacogdoches,19,12,122,27
2021-02-02,Nacogdoches,20,10,139,25
2021-02-03,Nacogdoches,16,8,135,26
2021-02-04,Nacogdoches,19,9,117,28
2021-02-05,Nacogdoches,18,8,116,27
2021-02-06,Nacogdoches,15,8,111,26
2021-02-07,Nacogdoches,7,8,107,23
2021-02-08,Nacogdoches,18,8,120,24
2021-02-09,Nacogdoches,8,8,118,20
2021-02-10,Nacogdoches,15,6,131,21
2021-02-11,Nacogdoches,14,7,130,19
2021-02-12,Nacogdoches,16,5,128,16
2021-02-13,Nacogdoches,12,5,106,11
2021-02-14,Nacogdoches,13,5,89,10
2021-02-15,Nacogdoches,11,4,37,11
2021-02-16,Nacogdoches,6,4,104,11
2021-02-17,Nacogdoches,17,7,105,13
2021-02-18,Nacogdoches,20,8,103,13
2021-02-19,Nacogdoches,22,7,111,16
2021-02-20,Nacogdoches,8,7,110,15
2021-02-21,Nacogdoches,20,7,117,13
2021-02-22,Nacogdoches,20,7,125,10
2021-02-23,Nacogdoches,19,5,137,16
2021-02-24,Nacogdoches,17,5,118,12
2021-02-25,Nacogdoches,20,8,121,12
2021-02-26,Nacogdoches,17,6,113,12
2021-02-27,Nacogdoches,3,6,112,11
2021-02-28,Nacogdoches,5,6,104,7
2021-03-01,Nacogdoches,5,6,106,9
2021-03-02,Nacogdoches,16,4,116,13
2021-03-03,Nacogdoches,18,3,51,12
2021-03-04,Nacogdoches,5,3,137,13
2021-03-05,Nacogdoches,15,4,131,13
2021-03-06,Nacogdoches,14,4,116,11
2021-03-07,Nacogdoches,15,6,92,7
2021-03-08,Nacogdoches,13,5,97,7
2021-03-09,Nacogdoches,15,3,105,7
2021-03-10,Nacogdoches,12,4,106,7
2021-03-11,Nacogdoches,10,3,112,10
2021-03-12,Nacogdoches,12,3,107,8
2021-03-13,Nacogdoches,9,2,87,7
2021-03-14,Nacogdoches,12,2,82,6
2021-03-15,Nacogdoches,12,2,98,6
2021-03-16,Nacogdoches,11,3,111,6
2021-03-17,Nacogdoches,13,4,116,7
2021-03-18,Nacogdoches,13,4,125,6
2021-03-19,Nacogdoches,12,3,124,6
2021-03-20,Nacogdoches,19,3,96,4
2021-03-21,Nacogdoches,12,5,93,5
2021-03-22,Nacogdoches,14,5,110,5
2021-03-23,Nacogdoches,13,5,107,4
2021-03-24,Nacogdoches,17,7,116,2
2021-03-25,Nacogdoches,20,7,122,5
2021-03-26,Nacogdoches,14,5,93,4
2021-03-27,Nacogdoches,18,3,95,4
2021-03-28,Nacogdoches,9,2,99,4
2021-03-29,Nacogdoches,15,4,106,3
2021-03-30,Nacogdoches,17,2,123,3
2021-03-31,Nacogdoches,15,3,136,1
2021-04-01,Nacogdoches,14,3,115,1
2021-04-02,Nacogdoches,15,3,108,2
2021-04-03,Nacogdoches,12,3,89,1
2021-04-04,Nacogdoches,15,3,77,1
2021-04-05,Nacogdoches,16,3,86,1
2021-04-06,Nacogdoches,18,2,106,2
2021-04-07,Nacogdoches,15,2,118,2
2021-04-08,Nacogdoches,12,2,121,4
2021-04-09,Nacogdoches,16,3,112,4
2021-04-10,Nacogdoches,18,4,101,1
2021-04-11,Nacogdoches,15,5,96,1
2021-04-12,Nacogdoches,17,6,108,3
2021-04-13,Nacogdoches,19,6,117,5
2021-04-14,Nacogdoches,19,6,108,4
2021-04-15,Nacogdoches,13,3,121,8
2021-04-16,Nacogdoches,12,5,109,8
2021-04-17,Nacogdoches,4,5,96,9
2021-04-18,Nacogdoches,2,5,95,8
2021-04-19,Nacogdoches,18,4,108,7
2021-04-20,Nacogdoches,15,4,115,7
2021-04-21,Nacogdoches,14,6,131,6
2021-04-22,Nacogdoches,15,5,125,6
2021-04-23,Nacogdoches,13,4,111,7
2021-04-24,Nacogdoches,3,4,101,8
2021-04-25,Nacogdoches,11,4,89,7
2021-04-26,Nacogdoches,12,2,88,6
2021-04-27,Nacogdoches,11,1,96,5
2021-04-28,Nacogdoches,12,1,109,6
2021-04-29,Nacogdoches,15,1,134,6
2021-04-30,Nacogdoches,11,1,115,4
2021-05-01,Nacogdoches,13,2,82,3
2021-05-02,Nacogdoches,13,2,34,4
2021-05-03,Nacogdoches,14,2,70,3
2021-05-04,Nacogdoches,15,2,94,4
2021-05-05,Nacogdoches,15,2,120,4
2021-05-06,Nacogdoches,16,1,111,4
2021-05-07,Nacogdoches,21,1,108,4
2021-05-08,Nacogdoches,16,2,88,3
2021-05-09,Nacogdoches,16,2,67,3
2021-05-10,Nacogdoches,19,2,70,4
2021-05-11,Nacogdoches,14,2,88,3
2021-05-12,Nacogdoches,13,2,104,4
2021-05-13,Nacogdoches,12,3,89,3
2021-05-14,Nacogdoches,14,3,88,5
2021-05-15,Nacogdoches,14,3,81,5
2021-05-16,Nacogdoches,13,3,72,6
2021-05-17,Nacogdoches,14,3,85,5
2021-05-18,Nacogdoches,19,4,97,5
2021-05-19,Nacogdoches,14,6,107,4
2021-05-20,Nacogdoches,18,6,123,4
2021-05-21,Nacogdoches,7,6,121,6
2021-05-22,Nacogdoches,17,6,112,6
2021-05-23,Nacogdoches,16,5,100,10
2021-05-24,Nacogdoches,17,7,112,8
2021-05-25,Nacogdoches,16,5,118,9
2021-05-26,Nacogdoches,18,3,130,8
2021-05-27,Nacogdoches,17,4,123,7
2021-05-28,Nacogdoches,17,4,102,4
2021-05-29,Nacogdoches,13,3,72,4
2021-05-30,Nacogdoches,15,2,58,2
2021-05-31,Nacogdoches,13,2,60,2
2021-06-01,Nacogdoches,12,3,93,3
2021-06-02,Nacogdoches,9,2,97,2
2021-06-03,Nacogdoches,15,2,114,2
2021-06-04,Nacogdoches,17,2,95,3
2021-06-05,Nacogdoches,15,1,86,4
2021-06-06,Nacogdoches,12,0,83,5
2021-06-07,Nacogdoches,19,0,89,4
2021-06-08,Nacogdoches,14,0,100,3
2021-06-09,Nacogdoches,13,0,107,4
2021-06-10,Nacogdoches,12,0,100,5
2021-06-11,Nacogdoches,14,0,102,6
2021-06-12,Nacogdoches,14,0,100,7
2021-06-13,Nacogdoches,10,0,91,5
2021-06-14,Nacogdoches,13,0,104,4
2021-06-15,Nacogdoches,21,2,116,2
2021-06-16,Nacogdoches,19,3,128,4
2021-06-17,Nacogdoches,20,2,126,6
2021-06-18,Nacogdoches,19,3,113,7
2021-06-19,Nacogdoches,20,2,96,6
2021-06-20,Nacogdoches,17,2,78,4
2021-06-21,Nacogdoches,12,0,87,5
2021-06-22,Nacogdoches,14,0,108,5
2021-06-23,Nacogdoches,16,1,97,4
2021-06-24,Nacogdoches,16,1,101,2
2021-06-25,Nacogdoches,14,1,115,2
2021-06-26,Nacogdoches,11,0,90,3
2021-06-27,Nacogdoches,13,0,81,2
2021-06-28,Nacogdoches,12,0,90,3
2021-06-29,Nacogdoches,17,0,100,1
2021-06-30,Nacogdoches,16,1,107,3
2021-07-01,Nacogdoches,3,1,109,4
2021-07-02,Nacogdoches,17,4,81,4
2021-07-03,Nacogdoches,3,4,71,4
2021-07-04,Nacogdoches,15,4,66,4
2021-07-05,Nacogdoches,19,4,74,4
2021-07-06,Nacogdoches,16,4,83,5
2021-07-07,Nacogdoches,12,4,92,5
2021-07-08,Nacogdoches,16,4,108,5
2021-07-09,Nacogdoches,18,2,101,5
2021-07-10,Nacogdoches,13,1,88,4
2021-07-11,Nacogdoches,11,0,73,5
2021-07-12,Nacogdoches,13,0,75,6
2021-07-13,Nacogdoches,17,1,88,5
2021-07-14,Nacogdoches,18,1,89,5
2021-07-15,Nacogdoches,15,0,109,5
2021-07-16,Nacogdoches,17,2,100,4
